SOURCE_TITLE,SOURCE_ORG,DATASET_ABBR,SOURCE_ABBR,DATA_CLEAN,OUTPUT,URL,DOWNLOAD_DATE,VARABBR,SRC_SPECIFIC_VAR_NAME,UNITS_CLEAN,DOWNLOAD_METHOD,AGGREGATOR,HISTORICAL,COUNTRY_SPECIFIC,DIGITIZED,BIBTEX
"Krantz, O. (2024).?Swedish Historical National Accounts 1300?2020. Retrieved April 21, 2024, from?https://www.lusem.lu.se/economic-history/databases/economic-history-data/swedish-historical-national-accounts",,,SWE_1,/country_level/SWE_1.dta,,https://www.lusem.lu.se/economic-history/databases/economic-history-data/swedish-historical-national-accounts,4/21/2024,govexp_GDP,CS1_govexp_GDP,,Manual,No,Yes,Yes,No,"@misc{SWE_1, author={Krantz, Olle}, title = {Swedish Historical National Accounts 1300-2020}, url = {https://www.lusem.lu.se/economic-history/databases/economic-history-data/swedish-historical-national-accounts}, note = {Accessed: 2024-04-21} }"
"Krantz, O. (2024).?Swedish Historical National Accounts 1300?2020. Retrieved April 21, 2024, from?https://www.lusem.lu.se/economic-history/databases/economic-history-data/swedish-historical-national-accounts",,,SWE_1,/country_level/SWE_1.dta,,https://www.lusem.lu.se/economic-history/databases/economic-history-data/swedish-historical-national-accounts,4/21/2024,govdef_GDP,CS1_govdef_GDP,,Manual,No,Yes,Yes,No,"@misc{SWE_1, author={Krantz, Olle}, title = {Swedish Historical National Accounts 1300-2020}, url = {https://www.lusem.lu.se/economic-history/databases/economic-history-data/swedish-historical-national-accounts}, note = {Accessed: 2024-04-21} }"
"Krantz, O. (2024).?Swedish Historical National Accounts 1300?2020. Retrieved April 21, 2024, from?https://www.lusem.lu.se/economic-history/databases/economic-history-data/swedish-historical-national-accounts",,,SWE_1,/country_level/SWE_1.dta,,https://www.lusem.lu.se/economic-history/databases/economic-history-data/swedish-historical-national-accounts,4/21/2024,govrev_GDP,CS1_govrev_GDP,,Manual,No,Yes,Yes,No,"@misc{SWE_1, author={Krantz, Olle}, title = {Swedish Historical National Accounts 1300-2020}, url = {https://www.lusem.lu.se/economic-history/databases/economic-history-data/swedish-historical-national-accounts}, note = {Accessed: 2024-04-21} }"
"Taiwan Statistical Bureau. (2024).?Statistical Bureau Data. Retrieved May 13, 2024, from?https://eng.stat.gov.tw/ct.asp?xItem=37408&CtNode=5347&mp=8",,,TWN_1,/country_level/TWN_1.dta,,https://eng.stat.gov.tw/ct.asp?xItem=37408&CtNode=5347&mp=6,5/13/2024,nGDP,CS1_nGDP,,Manual,No,Yes,Yes,No,"@misc{TWN_1, title = {Taiwan's Statistical Bureau}, url = {https://eng.stat.gov.tw/ct.asp?xItem=37408&CtNode=5347&mp=8}, note = {Accessed: 2024-05-13} }"
"Taiwan Statistical Bureau. (2024).?Statistical Bureau Data. Retrieved May 13, 2024, from?https://eng.stat.gov.tw/ct.asp?xItem=37408&CtNode=5347&mp=8",,,TWN_1,/country_level/TWN_1.dta,,https://eng.stat.gov.tw/ct.asp?xItem=37408&CtNode=5347&mp=10,5/13/2024,pop,CS1_pop,,Manual,No,Yes,Yes,No,"@misc{TWN_1, title = {Taiwan's Statistical Bureau}, url = {https://eng.stat.gov.tw/ct.asp?xItem=37408&CtNode=5347&mp=8}, note = {Accessed: 2024-05-13} }"
"Taiwan Statistical Bureau. (2024).?Statistical Bureau Data. Retrieved May 13, 2024, from?https://eng.stat.gov.tw/ct.asp?xItem=37408&CtNode=5347&mp=8",,,TWN_1,/country_level/TWN_1.dta,,https://eng.stat.gov.tw/ct.asp?xItem=37408&CtNode=5347&mp=5,5/13/2024,USDfx,CS1_USDfx,,Manual,No,Yes,Yes,No,"@misc{TWN_1, title = {Taiwan's Statistical Bureau}, url = {https://eng.stat.gov.tw/ct.asp?xItem=37408&CtNode=5347&mp=8}, note = {Accessed: 2024-05-13} }"
"Taiwan Statistical Bureau. (2024).?Statistical Bureau Data. Retrieved May 13, 2024, from?https://eng.stat.gov.tw/ct.asp?xItem=37408&CtNode=5347&mp=8",,,TWN_1,/country_level/TWN_1.dta,,https://eng.stat.gov.tw/ct.asp?xItem=37408&CtNode=5347&mp=5,5/13/2024,nGDP_USD,CS1_nGDP_USD,,Manual,No,Yes,Yes,No,"@misc{TWN_1, title = {Taiwan's Statistical Bureau}, url = {https://eng.stat.gov.tw/ct.asp?xItem=37408&CtNode=5347&mp=8}, note = {Accessed: 2024-05-13} }"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,nGDP,CS1_nGDP,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,rGDP,CS1_rGDP,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,rGDP_pc,CS1_rGDP_pc,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,infl,CS1_infl,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,pop,CS1_pop,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,sav,CS1_sav,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,govtax,CS1_govtax,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,govexp,CS1_govexp,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,exports,CS1_exports,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,imports,CS1_imports,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,govtax_GDP,CS1_govtax_GDP,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,govexp_GDP,CS1_govexp_GDP,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,exports_GDP,CS1_exports_GDP,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,imports_GDP,CS1_imports_GDP,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,CA,CS1_CA,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,govdebt_GDP,CS1_govdebt_GDP,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,cbrate,CS1_cbrate,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,govdef_GDP,CS1_govdef_GDP,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,govrev,CS1_govrev,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,M0,CS1_M0,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,M1,CS1_M1,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,M2,CS1_M2,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,unemp,CS1_unemp,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,HPI,CS1_HPI,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,ltrate,CS1_ltrate,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Federal Reserve Bank of St. Louis. (n.d.).?FRED, Federal Reserve Economic Data. Federal Reserve Bank of St. Louis. Retrieved May 13, 2024, from?https://fred.stlouisfed.org/",Federal Reserve Bank of St. Louis,,USA_1,/country_level/USA_1.dta,,Fred API,Stored in file download_dates,strate,CS1_strate,,Fred API,No,No,Yes,No,"@misc{USA_1, author = {{Federal Reserve Bank of St. Louis}}, title = {{FRED, Federal Reserve Economic Data}}, url = {https://fred.stlouisfed.org/}, note = {Retrieved May 13, 2024}}"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,sav,CS2_sav,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,inv,CS2_inv,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,CPI,CS2_CPI,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,ltrate,CS2_ltrate,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,strate,CS2_strate,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,rGDP,CS2_rGDP,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,nGDP,CS2_nGDP,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,rGDP_pc,CS2_rGDP_pc,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,deflator,CS2_deflator,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,CA,CS2_CA,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,govrev,CS2_govrev,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,govexp,CS2_govexp,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,govdef,CS2_govdef,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,govdebt,CS2_govdebt,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,pop,CS2_pop,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,govdebt_GDP,CS2_govdebt_GDP,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
