ISO3,countryname,year,HPI,BIS,DALLASFED,EUS,JST,OECD,CS1,CS2,chainlinking_ratio,source,source_change
HKG,Hong Kong,1995,68.010399,68.0104,,,,,,,1,BIS,
HKG,Hong Kong,1992,56.789398,56.7894,,,,,,,1,BIS,
HKG,Hong Kong,1982,12.9218,12.9218,,,,,,,1,BIS,
HKG,Hong Kong,2016,202.8605,202.8605,,,,,,,1,BIS,
HKG,Hong Kong,2014,181.7881,181.7881,,,,,,,1,BIS,
HKG,Hong Kong,1981,15.97,15.97,,,,,,,1,BIS,
HKG,Hong Kong,1988,23.391701,23.3917,,,,,,,1,BIS,
HKG,Hong Kong,1993,64.962196,64.9622,,,,,,,1,BIS,
HKG,Hong Kong,1986,15.0422,15.0422,,,,,,,1,BIS,
HKG,Hong Kong,1999,63.128799,63.1288,,,,,,,1,BIS,
HKG,Hong Kong,1997,107.8801,107.8801,,,,,,,1,BIS,
HKG,Hong Kong,2000,55.773399,55.7734,,,,,,,1,BIS,
HKG,Hong Kong,2024,193.82629,193.8263,,,,,,,1,BIS,
HKG,Hong Kong,2023,209.5974,209.5974,,,,,,,1,BIS,
HKG,Hong Kong,2002,43.138802,43.1388,,,,,,,1,BIS,
HKG,Hong Kong,2019,252.40491,252.4049,,,,,,,1,BIS,
HKG,Hong Kong,1991,48.506302,48.5063,,,,,,,1,BIS,
HKG,Hong Kong,2013,162.46069,162.4607,,,,,,,1,BIS,
HKG,Hong Kong,1989,27.433901,27.4339,,,,,,,1,BIS,
HKG,Hong Kong,2007,75.0345,75.03449999999999,,,,,,,1,BIS,
HKG,Hong Kong,2009,88.066704,88.0667,,,,,,,1,BIS,
HKG,Hong Kong,1984,11.1989,11.1989,,,,,,,1,BIS,
HKG,Hong Kong,2017,230.6257,230.6257,,,,,,,1,BIS,
HKG,Hong Kong,1996,85.173103,85.17310000000001,,,,,,,1,BIS,
HKG,Hong Kong,2018,244.0554,244.0554,,,,,,,1,BIS,
HKG,Hong Kong,2022,225.98711,225.9871,,,,,,,1,BIS,
HKG,Hong Kong,2003,42.652802,42.6528,,,,,,,1,BIS,
HKG,Hong Kong,1998,66.375801,66.3758,,,,,,,1,BIS,
HKG,Hong Kong,2012,149.5831,149.5831,,,,,,,1,BIS,
HKG,Hong Kong,1979,10.9338,10.9338,,,,,,,1,BIS,
HKG,Hong Kong,1983,11.2651,11.2651,,,,,,,1,BIS,
HKG,Hong Kong,2011,120.6693,120.6693,,,,,,,1,BIS,
HKG,Hong Kong,2005,59.7272,59.7272,,,,,,,1,BIS,
HKG,Hong Kong,2020,252.2061,252.2061,,,,,,,1,BIS,
HKG,Hong Kong,1990,31.3435,31.3435,,,,,,,1,BIS,
HKG,Hong Kong,1980,14.8434,14.8434,,,,,,,1,BIS,
HKG,Hong Kong,1985,13.4519,13.4519,,,,,,,1,BIS,
HKG,Hong Kong,1994,75.564598,75.5646,,,,,,,1,BIS,
HKG,Hong Kong,2008,71.566597,71.56659999999999,,,,,,,1,BIS,
HKG,Hong Kong,2001,48.9259,48.9259,,,,,,,1,BIS,
HKG,Hong Kong,2004,55.243198,55.2432,,,,,,,1,BIS,
HKG,Hong Kong,2010,107.5487,107.5487,,,,,,,1,BIS,
HKG,Hong Kong,2015,194.5331,194.5331,,,,,,,1,BIS,
HKG,Hong Kong,2021,261.41699,261.417,,,,,,,1,BIS,
HKG,Hong Kong,1987,18.0905,18.0905,,,,,,,1,BIS,
HKG,Hong Kong,2006,61.8256,61.8256,,,,,,,1,BIS,
HRV,Croatia,2024,183.0278,183.0278,,189.41,,,,,1,BIS,
HRV,Croatia,2004,81.013802,81.0138,87.54579928834039,,,,,,1,BIS,
HRV,Croatia,1978,7.2887829e-06,,.0000100972616202,,,,,,.72185737,DALLASFED,
HRV,Croatia,2014,92.419098,92.4191,90.79778655336014,103,,102.975,,,1,BIS,
HRV,Croatia,2012,95.406197,95.4062,94.43651282521965,109.86,,108.9275,,,1,BIS,
HRV,Croatia,1999,54.059799,54.0598,88.77524127805395,,,,,,1,BIS,
HRV,Croatia,1987,.00036837216,,.0005103115858799,,,,,,.72185737,DALLASFED,
HRV,Croatia,1975,3.9248439e-06,,5.43714589307e-06,,,,,,.72185737,DALLASFED,
HRV,Croatia,1996,50.191391,,69.53090225005775,,,,,,.72185737,DALLASFED,1
HRV,Croatia,1976,4.9318078e-06,,6.83210807114e-06,,,,,,.72185737,DALLASFED,
HRV,Croatia,1984,.000034411809,,.00004767120196,,,,,,.72185737,DALLASFED,
HRV,Croatia,2017,98.212303,98.2123,99.95962062690418,105.13,,104.745,,,1,BIS,
HRV,Croatia,1995,47.754635,,66.1552226953916,,,,,,.72185737,DALLASFED,
HRV,Croatia,2002,57.841099,57.8411,81.76019489579932,,,,,,1,BIS,
HRV,Croatia,2013,93.776901,93.7769,92.48434275223035,104.97,,104.6275,,,1,BIS,
HRV,Croatia,2018,102.7382,102.7382,105.2260057624197,113.54,,111.14,,,1,BIS,
HRV,Croatia,1977,6.1907999e-06,,8.57620935434e-06,,,,,,.72185737,DALLASFED,
HRV,Croatia,2011,101.3804,101.3804,99.91755516912923,111.99,,110.66,,,1,BIS,
HRV,Croatia,2005,90.246696,90.2467,86.02089867511513,,,82.7749999982918,,,1,BIS,
HRV,Croatia,1980,.000010814986,,.0000149821655383,,,,,,.72185737,DALLASFED,
HRV,Croatia,2020,120.3892,120.3892,124.4028777816207,128.25,,130.38,,,1,BIS,
HRV,Croatia,1990,.12139479,,.1681700566903855,,,,,,.72185737,DALLASFED,
HRV,Croatia,1993,42.412861,,58.75518299333659,,,,,,.72185737,DALLASFED,
HRV,Croatia,2016,91.242401,91.2424,92.46594559752073,101.31,,100.8875,,,1,BIS,
HRV,Croatia,1991,.49721491,,.6887993969849228,,,,,,.72185737,DALLASFED,
HRV,Croatia,1997,51.4212,51.4212,71.23457065416717,,,,,,1,BIS,
HRV,Croatia,1994,43.799168,,60.67565578508675,,,,,,.72185737,DALLASFED,
HRV,Croatia,1992,6.9074397,,9.56898161706822,,,,,,.72185737,DALLASFED,
HRV,Croatia,1989,.020512871,,.0284167935515218,,,,,,.72185737,DALLASFED,
HRV,Croatia,2015,90.518204,90.51819999999999,90.82047060257396,99.86,,100,,,1,BIS,
HRV,Croatia,2023,168.54491,168.5449,171.4463067504867,173.56,,,,,1,BIS,
HRV,Croatia,2000,49.171501,49.1715,82.94734644217637,,,,,,1,BIS,
HRV,Croatia,2021,131.2514,131.2514,135.1774760915331,141.44,,139.9125,,,1,BIS,
HRV,Croatia,1979,8.7991630e-06,,.0000121896143053,,,,,,.72185737,DALLASFED,
HRV,Croatia,2006,104.0054,104.0054,92.26032783410194,,,97.4675000000001,,,1,BIS,
HRV,Croatia,2003,69.970596,69.9706,84.56192854881387,,,,,,1,BIS,
HRV,Croatia,2022,153.9715,153.9715,158.3117231241832,157.94,,160.685000001029,,,1,BIS,
HRV,Croatia,2010,99.389,99.389,99.99999681748385,110.49,,110.47,,,1,BIS,
HRV,Croatia,2009,103.4623,103.4623,103.6011839293397,122.58,,117.9275,,,1,BIS,
HRV,Croatia,1982,.000019024488,,.0000263549117318,,,,,,.72185737,DALLASFED,
HRV,Croatia,2019,113.0573,113.0573,116.0587393736114,121.36,,121.1025,,,1,BIS,
HRV,Croatia,2008,111.3374,111.3374,113.4428841928845,123.02,,124.14,,,1,BIS,
HRV,Croatia,1985,.000063983716,,.0000886376178513,,,,,,.72185737,DALLASFED,
HRV,Croatia,2007,112.6952,112.6952,114.6133535001578,,,109.2075,,,1,BIS,
HRV,Croatia,1983,.000024048713,,.0000333150483446,,,,,,.72185737,DALLASFED,
HRV,Croatia,1988,.0017278215,,.0023935775569143,,,,,,.72185737,DALLASFED,
HRV,Croatia,1986,.00012969758,,.000179672034354,,,,,,.72185737,DALLASFED,
HRV,Croatia,2001,51.991699,51.9917,80.30318751751543,,,,,,1,BIS,
HRV,Croatia,1998,52.4422,52.4422,77.09386280960648,,,,,,1,BIS,
HRV,Croatia,1981,.000014486481,,.0000200683425706,,,,,,.72185737,DALLASFED,
HUN,Hungary,2018,162.5834,162.5834,,142.52,,145.495,,,1,BIS,
HUN,Hungary,2009,98.638901,98.63890000000001,,99.69,,95.9525,,,1,BIS,
HUN,Hungary,2013,89.778503,89.77849999999999,,84.13,,84.87,,,1,BIS,
HUN,Hungary,2000,54.469299,54.4693,,,,,,,1,BIS,
HUN,Hungary,1996,29.2309,29.2309,,,,,,,1,BIS,
HUN,Hungary,2008,107.0723,107.0723,,100.29,,101.2575,,,1,BIS,
HUN,Hungary,2022,275.1001,275.1001,,255.23,,254.515000036876,,,1,BIS,
HUN,Hungary,2011,95.329597,95.3296,,89.75,,90.44750000000001,,,1,BIS,
HUN,Hungary,1993,18.930401,18.9304,,,,,,,1,BIS,
HUN,Hungary,2017,140.86659,140.8666,,125.48,,127.24,,,1,BIS,
HUN,Hungary,2014,97.357903,97.3579,,85.75,,88.42749999999999,,,1,BIS,
HUN,Hungary,2019,183.50681,183.5068,,173.22,,170.1675,,,1,BIS,
HUN,Hungary,2006,100.1948,100.1948,,,,,,,1,BIS,
HUN,Hungary,2007,108.8871,108.8871,,95.04000000000001,,98.9099999996706,,,1,BIS,
HUN,Hungary,2021,234.7478,234.7478,,195.95,,208.0375,,,1,BIS,
HUN,Hungary,2001,64.830902,64.8309,,,,,,,1,BIS,
HUN,Hungary,2003,89.7342,89.7342,,,,,,,1,BIS,
HUN,Hungary,2012,90.418999,90.419,,90.20999999999999,,87.0975,,,1,BIS,
HUN,Hungary,2020,191.19299,191.193,,178.74,,178.5775,,,1,BIS,
HUN,Hungary,1998,32.7589,32.7589,,,,,,,1,BIS,
HUN,Hungary,1997,31.023701,31.0237,,,,,,,1,BIS,
HUN,Hungary,1995,24.2689,24.2689,,,,,,,1,BIS,
HUN,Hungary,1994,22.5942,22.5942,,,,,,,1,BIS,
HUN,Hungary,2015,111.6627,111.6627,,93.59999999999999,,100,,,1,BIS,
HUN,Hungary,2002,73.524597,73.52460000000001,,,,,,,1,BIS,
HUN,Hungary,2010,98.211899,98.2119,,93.75,,93.66,,,1,BIS,
HUN,Hungary,2016,124.8447,124.8447,,111.97,,113.3775,,,1,BIS,
HUN,Hungary,1990,15.414,15.414,,,,,,,1,BIS,
HUN,Hungary,2023,296.13019,296.1302,,268.81,,,,,1,BIS,
HUN,Hungary,1992,16.3368,16.3368,,,,,,,1,BIS,
HUN,Hungary,1991,17.092699,17.0927,,,,,,,1,BIS,
HUN,Hungary,1999,41.498699,41.4987,,,,,,,1,BIS,
HUN,Hungary,2004,92.172897,92.1729,,,,,,,1,BIS,
HUN,Hungary,2005,94.660004,94.66,,,,,,,1,BIS,
HUN,Hungary,2024,326.66129,326.6613,,298.05,,,,,1,BIS,
IDN,Indonesia,2003,81.414597,81.41459999999999,,,,57.755105612236,,,1,BIS,
IDN,Indonesia,2021,158.35361,158.3536,,,,115.270211824262,,,1,BIS,
IDN,Indonesia,2009,98.139397,98.13939999999999,,,,70.1598246004385,,,1,BIS,
IDN,Indonesia,2015,140.4357,140.4357,,,,100,,,1,BIS,
IDN,Indonesia,2022,161.5294,161.5294,,,,,,,1,BIS,
IDN,Indonesia,2017,148.8166,148.8166,,,,106.415233961915,,,1,BIS,
IDN,Indonesia,2020,156.49969,156.4997,,,,113.64571588571,,,1,BIS,
IDN,Indonesia,2019,154.7218,154.7218,,,,111.910470223824,,,1,BIS,
IDN,Indonesia,2018,152.8224,152.8224,,,,109.894975262562,,,1,BIS,
IDN,Indonesia,2007,93.535103,93.5351,,,,67.2250819372952,,,1,BIS,
IDN,Indonesia,2012,113.2679,113.2679,,,,79.0100524748688,,,1,BIS,
IDN,Indonesia,2024,166.3009,166.3009,,,,,,,1,BIS,
IDN,Indonesia,2010,100.9922,100.9922,,,,72.2938192654518,,,1,BIS,
IDN,Indonesia,2023,164.34061,164.3406,,,,,,,1,BIS,
IDN,Indonesia,2002,76.817596,76.8176,,,,54.5541136148129,,,1,BIS,
IDN,Indonesia,2005,88.346901,88.34690000000001,,,,62.557093607266,,,1,BIS,
IDN,Indonesia,2004,84.215599,84.21559999999999,,,,60.0225999435001,,,1,BIS,
IDN,Indonesia,2016,143.7762,143.7762,,,,103.15949210127,,,1,BIS,
IDN,Indonesia,2006,91.931297,91.93129999999999,,,,65.757835605411,,,1,BIS,
IDN,Indonesia,2014,134.2424,134.2424,,,,94.7300131749671,,,1,BIS,
IDN,Indonesia,2008,95.929604,95.92959999999999,,,,68.8260779348052,,,1,BIS,
IDN,Indonesia,2013,126.3049,126.3049,,,,88.5177787055533,,,1,BIS,
IDN,Indonesia,2011,106.0917,106.0917,,,,75.62831092922271,,,1,BIS,
IND,India,2009,89.416702,89.41670000000001,,,,37.1092499979603,,,1,BIS,
IND,India,2014,211.2878,211.2878,,,,88.032,,,1,BIS,
IND,India,2012,164.2187,164.2187,,,,66.9665,,,1,BIS,
IND,India,2020,297.97861,297.9786,,,,129.46475,,,1,BIS,
IND,India,2016,251.2442,251.2442,,,,106.68575,,,1,BIS,
IND,India,2024,336.8053,336.8053,,,,,,,1,BIS,
IND,India,2017,269.33969,269.3397,,,,115.658,,,1,BIS,
IND,India,2018,283.16751,283.1675,,,,122.24825,,,1,BIS,
IND,India,2011,131.2704,131.2704,,,,53.90275,,,1,BIS,
IND,India,2015,231.8936,231.8936,,,,100,,,1,BIS,
IND,India,2023,327.9668,327.9668,,,,,,,1,BIS,
IND,India,2013,180.74519,180.7452,,,,76.68625,,,1,BIS,
IND,India,2021,307.29831,307.2983,,,,132.7485,,,1,BIS,
IND,India,2022,315.92761,315.9276,,,,136.892999998813,,,1,BIS,
IND,India,2010,103.9703,103.9703,,,,45.0782263846276,,,1,BIS,
IND,India,2019,291.58759,291.5876,,,,126.3095,,,1,BIS,
IRL,Ireland,2019,127.6917,127.6917,134.6292604436957,133.7,136.5946619095343,134.43075,,,1,BIS,
IRL,Ireland,2024,175.0688,175.0688,,177.7,,,,,1,BIS,
IRL,Ireland,1997,50.762699,50.7627,43.07978274802169,,48.29928046591282,43.6759008417445,,,1,BIS,
IRL,Ireland,1979,13.6343,13.6343,11.20396625850277,,13.34943379198588,13.0141698755548,,,1,BIS,
IRL,Ireland,2013,76.224899,76.22490000000001,81.04208532765784,80.77,82.97331555993108,77.00450000000011,,,1,BIS,
IRL,Ireland,2009,109.0051,109.0051,115.1903824093565,115.58,116.2642936253246,122.412,,,1,BIS,
IRL,Ireland,1955,.83591259,,,,.8158853562838645,,,,1.0245466,JST,
IRL,Ireland,2000,81.603302,81.6033,76.0084126161527,,89.46200035188693,79.4744848445133,,,1,BIS,
IRL,Ireland,1948,1.1894193,,,,1.160922527482653,,,,1.0245466,JST,
IRL,Ireland,1975,6.2981,6.2981,5.203316883713522,,5.585483340336791,5.46364155162047,,,1,BIS,
IRL,Ireland,2007,152.92171,152.9217,157.6753529576029,163.07,164.1677238949938,162.69375,,,1,BIS,
IRL,Ireland,1972,3.6243999,3.6244,,,3.454048327452306,3.39816274884396,,,1,BIS,
IRL,Ireland,1981,19.167101,19.1671,14.97145775977492,,17.09498202068899,17.7200126921969,,,1,BIS,
IRL,Ireland,1968,2.2685275,,,,2.214176987758001,,,,1.0245466,JST,
IRL,Ireland,1956,.8174656,,,,.7978803511799901,,,,1.0245466,JST,
IRL,Ireland,2017,118.1282,118.1282,124.3286590941236,122.18,128.0813201905215,119.16175,,,1,BIS,
IRL,Ireland,1999,71.687698,71.68770000000001,66.63685639604584,,73.84503703203771,65.8752157738259,,,1,BIS,
IRL,Ireland,1959,.8286646,,,,.8088109857117106,,,,1.0245466,JST,
IRL,Ireland,1969,2.5201888,,,,2.459808918107943,,,,1.0245466,JST,1
IRL,Ireland,1987,23.3507,23.3507,18.0712721230889,,18.60690914886468,21.9848130463665,,,1,BIS,
IRL,Ireland,1965,1.8714327,,,,1.826595901271377,,,,1.0245466,JST,
IRL,Ireland,1970,2.9603,2.9603,,,2.889375449590076,2.75800092876967,,,1,BIS,
IRL,Ireland,1960,.90699404,,,,.885263774023175,,,,1.0245466,JST,
IRL,Ireland,2021,146.3783,146.3783,154.5090202469156,155.1,,145.9995,,,1,BIS,
IRL,Ireland,1982,20.261,20.261,15.87455651788327,,18.84764498038595,18.9967409578874,,,1,BIS,
IRL,Ireland,1994,33.9967,33.9967,27.35645784028087,,30.27069162678571,32.9956381398299,,,1,BIS,
IRL,Ireland,1971,3.4426999,3.4427,,,3.307593783357146,3.09979150760388,,,1,BIS,
IRL,Ireland,1993,31.6201,31.6201,25.93930246360003,,28.85727049301815,31.4936546784567,,,1,BIS,
IRL,Ireland,1998,61.573002,61.573,55.90950023279137,,62.53247522289529,54.2163078125608,,,1,BIS,
IRL,Ireland,2003,106.8413,106.8413,106.3015077740271,,120.3109833330779,109.141769769359,,,1,BIS,
IRL,Ireland,1976,7.7660999,7.7661,6.257479876575619,,6.513864930401898,6.5291938472682,,,1,BIS,
IRL,Ireland,1989,28.3102,28.3102,21.83147517070469,,25.24340595608116,25.8726205365018,,,1,BIS,
IRL,Ireland,1945,.685422,,,,.6690003279541836,,,,1.0245466,JST,
IRL,Ireland,2001,82.127602,82.1276,81.7920305274438,,93.57465259862748,89.3205038780744,,,1,BIS,
IRL,Ireland,2012,72.198196,72.1982,76.67334778962119,75,77.89072348887863,76.03775,,,1,BIS,
IRL,Ireland,1990,29.6593,29.6593,24.53683050591447,,29.99362836770423,29.450964695171,,,1,BIS,
IRL,Ireland,2010,94.376701,94.3767,100.0000014313315,99.98,99.99999899795677,105.976,,,1,BIS,
IRL,Ireland,2008,134.4554,134.4554,140.2805631292472,158.74,142.185513187692,151.4,,,1,BIS,
IRL,Ireland,2020,128.604,128.604,135.39078350072,134.55,139.6442171521658,134.84725,,,1,BIS,
IRL,Ireland,2006,150.814,150.814,154.9499020178222,156.49,163.4053350843359,151.417,,,1,BIS,
IRL,Ireland,2018,126.685,126.685,133.1863746511502,130.44,136.0864027024291,131.3635,,,1,BIS,
IRL,Ireland,1961,1.0666012,,,,1.041047035242094,,,,1.0245466,JST,
IRL,Ireland,1991,31.309,31.309,24.79434572675362,,30.02237603161284,30.2831705642593,,,1,BIS,
IRL,Ireland,1952,.99613672,,,,.972270784309637,,,,1.0245466,JST,
IRL,Ireland,1983,19.8451,19.8451,16.90925827423348,,18.90378130990402,20.4655553173772,,,1,BIS,
IRL,Ireland,1958,.78240788,,,,.7636625097029593,,,,1.0245466,JST,
IRL,Ireland,1980,17.063,17.063,12.60164518309185,,15.31463598326664,14.597226396919,,,1,BIS,
IRL,Ireland,2015,97.4282,97.4282,102.8456928543905,101.73,104.8284614654566,100,,,1,BIS,
IRL,Ireland,2023,163.9324,163.9324,170.183284242526,173.69,,,,,1,BIS,
IRL,Ireland,1985,21.6171,21.6171,17.63699287968516,,17.70204149025834,21.5925210124655,,,1,BIS,
IRL,Ireland,2022,158.9619,158.9619,168.1763551117472,168.41,,163.977249998212,,,1,BIS,
IRL,Ireland,1946,.8731975,,,,.8522769650418328,,,,1.0245466,JST,
IRL,Ireland,1986,21.9177,21.9177,18.0799452305568,,18.26840328952719,22.2061493973088,,,1,BIS,
IRL,Ireland,1957,.78152281,,,,.7627986854048585,,,,1.0245466,JST,
IRL,Ireland,2002,93.783699,93.7837,91.76613629502657,,105.9311241601075,95.5530972548496,,,1,BIS,
IRL,Ireland,1977,9.0837002,9.0837,7.363894539790675,,8.092591158829519,7.79246069412899,,,1,BIS,
IRL,Ireland,1951,.9755165,,,,.9521445393771405,,,,1.0245466,JST,
IRL,Ireland,1992,31.445299,31.4453,25.24289755796531,,31.10986499695295,30.8573910463923,,,1,BIS,
IRL,Ireland,1949,.98468983,,,,.9610981628729359,,,,1.0245466,JST,
IRL,Ireland,1964,1.6495496,,,,1.610028806965556,,,,1.0245466,JST,
IRL,Ireland,1967,2.0186486,,,,1.970284741941026,,,,1.0245466,JST,
IRL,Ireland,2016,105.7334,105.7334,111.5430877683284,104.79,114.2312567969036,107.4845,,,1,BIS,
IRL,Ireland,1947,1.1388801,,,,1.111594166866827,,,,1.0245466,JST,
IRL,Ireland,1973,3.7852001,3.7852,,,4.115473816988035,3.69075881526486,,,1,BIS,
IRL,Ireland,1962,1.2313855,,,,1.201883333830847,,,,1.0245466,JST,
IRL,Ireland,2005,131.52969,131.5297,134.7094207645771,128.58,143.0749668001262,131.81375,,,1,BIS,
IRL,Ireland,1988,24.671801,24.6718,19.95849472458557,,19.06592997624174,23.9479034552835,,,1,BIS,
IRL,Ireland,1978,11.3451,11.3451,9.112545225084006,,10.22996308406771,10.4206157239643,,,1,BIS,
IRL,Ireland,1974,5.0120001,5.012,,,5.243414830883883,4.46703056944996,,,1,BIS,
IRL,Ireland,1966,1.9426633,,,,1.89611995902906,,,,1.0245466,JST,
IRL,Ireland,1984,20.6035,20.6035,17.48959569547135,,17.82713921857066,21.3408684786108,,,1,BIS,
IRL,Ireland,2014,91.136497,91.1365,95.87174485862317,82.04000000000001,97.83989736775948,89.72324999999999,,,1,BIS,
IRL,Ireland,1954,.8720361,,,,.8511434241111904,,,,1.0245466,JST,
IRL,Ireland,1996,41.6824,41.6824,34.94735956376679,,40.78751262136968,38.0783484174745,,,1,BIS,
IRL,Ireland,1950,.92064595,,,,.8985886361134779,,,,1.0245466,JST,
IRL,Ireland,1995,36.401299,36.4013,29.71195218156168,,35.91650615708496,35.0683934999646,,,1,BIS,
IRL,Ireland,2004,118.8959,118.8959,117.7781482520088,,130.8352980346321,121.325332664479,,,1,BIS,
IRL,Ireland,1953,.90555948,,,,.8838635984565798,,,,1.0245466,JST,
IRL,Ireland,2011,75.847397,75.84739999999999,80.48096307566516,95.45,80.43201952440485,87.8815000000001,,,1,BIS,
IRL,Ireland,1963,1.4499567,,,,1.415217842243718,,,,1.0245466,JST,
ISL,Iceland,1997,33.183899,33.1839,,,,,,,1,BIS,
ISL,Iceland,2022,316.9505,316.9505,,227.61,,214.848037110182,,,1,BIS,
ISL,Iceland,1981,3.1939001,3.1939,,,,,,,1,BIS,
ISL,Iceland,1990,30.340599,30.3406,,,,,,,1,BIS,
ISL,Iceland,2007,114.9278,114.9278,,82.2,,77.436193590484,,,1,BIS,
ISL,Iceland,1987,18.674999,18.675,,,,,,,1,BIS,
ISL,Iceland,1993,33.183899,33.1839,,,,,,,1,BIS,
ISL,Iceland,2015,143.5807,143.5807,,97.26000000000001,,100,,,1,BIS,
ISL,Iceland,2000,49.343102,49.3431,,,,,,,1,BIS,
ISL,Iceland,1994,32.9846,32.9846,,,,,,,1,BIS,
ISL,Iceland,2006,99.827003,99.827,,68.39,,70.7916769791925,,,1,BIS,
ISL,Iceland,2009,102.4706,102.4706,,73.79000000000001,,74.2736856842143,,,1,BIS,
ISL,Iceland,1985,11.3792,11.3792,,,,,,,1,BIS,
ISL,Iceland,2017,189.36861,189.3686,,122.09,,131.19582798957,,,1,BIS,
ISL,Iceland,2001,51.698002,51.698,,,,36.4550911349022,,,1,BIS,
ISL,Iceland,2011,109.2421,109.2421,,74.76000000000001,,75.35643839109601,,,1,BIS,
ISL,Iceland,1992,33.943699,33.9437,,,,,,,1,BIS,
ISL,Iceland,2016,164.6649,164.6649,,104.94,,109.766774416936,,,1,BIS,
ISL,Iceland,2005,92.601997,92.602,,66.06999999999999,,60.5991514978788,,,1,BIS,
ISL,Iceland,2003,61.905701,61.9057,,,,42.6741066852668,,,1,BIS,
ISL,Iceland,2014,131.6962,131.6962,,89.94,,92.38548096370251,,,1,BIS,
ISL,Iceland,2020,227.47321,227.4732,,156.3,,157.788394470986,,,1,BIS,
ISL,Iceland,1983,7.9816999,7.9817,,,,,,,1,BIS,
ISL,Iceland,1998,35.8055,35.8055,,,,,,,1,BIS,
ISL,Iceland,1986,13.4112,13.4112,,,,,,,1,BIS,
ISL,Iceland,1996,32.586399,32.5864,,,,,,,1,BIS,
ISL,Iceland,2002,55.129601,55.1296,,,,38.2113455283639,,,1,BIS,
ISL,Iceland,2008,111.8032,111.8032,,83.15000000000001,,82.2564556411392,,,1,BIS,
ISL,Iceland,2023,330.37439,330.3744,,232.6,,,,,1,BIS,
ISL,Iceland,1995,31.126499,31.1265,,,,,,,1,BIS,
ISL,Iceland,1991,32.872101,32.8721,,,,,,,1,BIS,
ISL,Iceland,2019,211.08501,211.085,,147.15,,148.291120727802,,,1,BIS,
ISL,Iceland,1989,27.116899,27.1169,,,,,,,1,BIS,
ISL,Iceland,2024,357.95529,357.9553,,246.9,,,,,1,BIS,
ISL,Iceland,1999,43.697498,43.6975,,,,,,,1,BIS,
ISL,Iceland,1988,24.065399,24.0654,,,,,,,1,BIS,
ISL,Iceland,1982,5.4168,5.4168,,,,,,,1,BIS,
ISL,Iceland,2021,263.52979,263.5298,,166.26,,177.56294390736,,,1,BIS,
ISL,Iceland,2018,202.4122,202.4122,,138.82,,142.006355015888,,,1,BIS,
ISL,Iceland,2004,70.230301,70.2303,,,,47.1613679034198,,,1,BIS,
ISL,Iceland,2010,101.0595,101.0595,,72,,72.01993004982511,,,1,BIS,
ISL,Iceland,2012,114.2131,114.2131,,78.78,,80.56095140237851,,,1,BIS,
ISL,Iceland,1984,9.6323004,9.632300000000001,,,,,,,1,BIS,
ISL,Iceland,2013,124.1367,124.1367,,87.93000000000001,,85.20746301865761,,,1,BIS,
ISR,Israel,1980,.036444139,,.0347493173309226,,,,,,1.0487728,DALLASFED,
ISR,Israel,1985,10.116744,,9.646269164513576,,,,,,1.0487728,DALLASFED,
ISR,Israel,2021,185.45419,185.4542,176.8298583907737,,,126.07625,,,1,BIS,
ISR,Israel,1994,52.248001,52.248,49.8182255923577,,,35.1015000013324,,,1,BIS,
ISR,Israel,1976,.0033383283,,.0031830806559933,,,,,,1.0487728,DALLASFED,
ISR,Israel,1989,19.469578,,18.56415127664145,,,,,,1.0487728,DALLASFED,
ISR,Israel,2006,68.782799,68.78279999999999,65.58410043938807,,,50.406,,,1,BIS,
ISR,Israel,1998,77.920799,77.9208,74.29713965107609,,,53.07025,,,1,BIS,
ISR,Israel,2009,91.646797,91.6468,87.38487588088745,,,60.6899999999999,,,1,BIS,
ISR,Israel,2015,143.9075,143.9075,137.2152197476196,,,100,,,1,BIS,
ISR,Israel,2010,104.8772,104.8772,99.9999994133773,,,71.37049999999989,,,1,BIS,
ISR,Israel,1993,42.673874,,40.68933913242266,,,,,,1.0487728,DALLASFED,1
ISR,Israel,1978,.006862964,,.0065438043909797,,,,,,1.0487728,DALLASFED,
ISR,Israel,2024,226.1748,226.1748,,,,,,,1,BIS,
ISR,Israel,2018,154.5452,154.5452,147.3582153256931,,,110.724,,,1,BIS,
ISR,Israel,1991,33.521927,,31.96300102147844,,,,,,1.0487728,DALLASFED,
ISR,Israel,1975,.0027234529,,.0025967997729227,,,,,,1.0487728,DALLASFED,
ISR,Israel,2002,73.752098,73.7521,70.32234568539958,,,53.4739999999999,,,1,BIS,
ISR,Israel,1996,67.6008,67.60080000000001,64.45710093063916,,,46.8479999999999,,,1,BIS,
ISR,Israel,2013,127.4616,127.4616,121.5341728208127,,,88.8227499999999,,,1,BIS,
ISR,Israel,1995,60.254799,60.2548,57.45273839296075,,,40.401,,,1,BIS,
ISR,Israel,1987,11.948081,,11.39243975426533,,,,,,1.0487728,DALLASFED,
ISR,Israel,2001,70.968803,70.9688,67.6684436168473,,,50.7982499999999,,,1,BIS,
ISR,Israel,2023,212.9698,212.9698,203.417352175645,,,,,,1,BIS,
ISR,Israel,2022,216.4776,216.4776,206.4105659241605,,,147.852499998766,,,1,BIS,
ISR,Israel,1992,34.272644,,32.67880534214959,,,,,,1.0487728,DALLASFED,
ISR,Israel,2017,156.85831,156.8583,149.5637412456744,,,111.64925,,,1,BIS,
