ISO3,countryname,year,M3,ADB,CEPAC,HFS,JST,NBS,OECD_MEI,CS2,CS3,CS1,chainlinking_ratio,source,source_change
HUN,Hungary,1999,5041553.5,,,,,,5041553.517,,,,1,OECD_MEI,
HUN,Hungary,2000,5955889,,,,,,5955888.777,,,,1,OECD_MEI,
HUN,Hungary,2001,6979228.5,,,,,,6979228.352,,,,1,OECD_MEI,
HUN,Hungary,2002,7645204.5,,,,,,7645204.71,,,,1,OECD_MEI,
HUN,Hungary,2003,8565730,,,,,,8565729.702000001,,,,1,OECD_MEI,
HUN,Hungary,2004,9571944,,,,,,9571944.455999998,,,,1,OECD_MEI,
HUN,Hungary,2005,10989118,,,,,,10989117.82,,,,1,OECD_MEI,
HUN,Hungary,2006,12501132,,,,,,12501132.29,,,,1,OECD_MEI,
HUN,Hungary,2007,13889113,,,,,,13889112.57,,,,1,OECD_MEI,
HUN,Hungary,2008,14971662,,,,,,14971661.66,,,,1,OECD_MEI,
HUN,Hungary,2009,15634084,,,,,,15634083.57,,,,1,OECD_MEI,
HUN,Hungary,2010,16092740,,,,,,16092740.25,,,,1,OECD_MEI,
HUN,Hungary,2011,17033546,,,,,,17033546.79,,,,1,OECD_MEI,
HUN,Hungary,2012,16460644,,,,,,16460643.71,,,,1,OECD_MEI,
HUN,Hungary,2013,17364730,,,,,,17364730.77,,,,1,OECD_MEI,
HUN,Hungary,2014,18246746,,,,,,18246746.36,,,,1,OECD_MEI,
HUN,Hungary,2015,19389640,,,,,,19389640.17,,,,1,OECD_MEI,
HUN,Hungary,2016,20764054,,,,,,20764053.04,,,,1,OECD_MEI,
HUN,Hungary,2017,22402416,,,,,,22402416.38,,,,1,OECD_MEI,
HUN,Hungary,2018,25058664,,,,,,25058663.4,,,,1,OECD_MEI,
HUN,Hungary,2019,27101574,,,,,,27101574.53,,,,1,OECD_MEI,
HUN,Hungary,2020,32805280,,,,,,32805280.57,,,,1,OECD_MEI,
HUN,Hungary,2021,38148016,,,,,,38148014.43,,,,1,OECD_MEI,
HUN,Hungary,2022,40862060,,,,,,40862059.67,,,,1,OECD_MEI,
IDN,Indonesia,1990,71078336,,,,,,71078333.3333333,,,,1,OECD_MEI,
IDN,Indonesia,1991,89357080,,,,,,89357083.33333331,,,,1,OECD_MEI,
IDN,Indonesia,1992,108237000,,,,,,108237000,,,,1,OECD_MEI,
IDN,Indonesia,1993,129331920,,,,,,129331916.666667,,,,1,OECD_MEI,
IDN,Indonesia,1994,157075664,,,,,,157075666.666667,,,,1,OECD_MEI,
IDN,Indonesia,1995,196025168,,,,,,196025166.666667,,,,1,OECD_MEI,
IDN,Indonesia,1996,251318256,,,,,,251318250,,,,1,OECD_MEI,
IDN,Indonesia,1997,316160096,,,,,,316160083.333333,,,,1,OECD_MEI,
IDN,Indonesia,1998,512663584,,,,,,512663583.333333,,,,1,OECD_MEI,
IDN,Indonesia,1999,624151360,,,,,,624151333.333333,,,,1,OECD_MEI,
IDN,Indonesia,2000,685881088,,,,,,685881083.333333,,,,1,OECD_MEI,
IDN,Indonesia,2001,786747328,,,,,,786747333.333333,,,,1,OECD_MEI,
IDN,Indonesia,2002,849401088,,,,,,849401083.333334,,,,1,OECD_MEI,
IDN,Indonesia,2003,903958272,,,,,,903958250,,,,1,OECD_MEI,
IDN,Indonesia,2004,968824640,,,,,,968824666.666667,,,,1,OECD_MEI,
IDN,Indonesia,2005,1094443136,,,,,,1094443166.66667,,,,1,OECD_MEI,
IDN,Indonesia,2006,1263644416,,,,,,1263644416.66667,,,,1,OECD_MEI,
IDN,Indonesia,2007,1465048064,,,,,,1465048083.33333,,,,1,OECD_MEI,
IDN,Indonesia,2008,1704821888,,,,,,1704821833.33333,,,,1,OECD_MEI,
IDN,Indonesia,2009,1975642752,,,,,,1975642750,,,,1,OECD_MEI,
IDN,Indonesia,2010,2216640512,,,,,,2216640569.75,,,,1,OECD_MEI,
IDN,Indonesia,2011,2571212800,,,,,,2571212773.25,,,,1,OECD_MEI,
IDN,Indonesia,2012,3046428416,,,,,,3046428308.58333,,,,1,OECD_MEI,
IDN,Indonesia,2013,3465729280,,,,,,3465729348.41667,,,,1,OECD_MEI,
IDN,Indonesia,2014,3863275008,,,,,,3863274916.58333,,,,1,OECD_MEI,
IDN,Indonesia,2015,4357690880,,,,,,4357690920.25,,,,1,OECD_MEI,
IDN,Indonesia,2016,4698476544,,,,,,4698476656.66667,,,,1,OECD_MEI,
IDN,Indonesia,2017,5163295232,,,,,,5163295282,,,,1,OECD_MEI,
IDN,Indonesia,2018,5518336512,,,,,,5518336633.083329,,,,1,OECD_MEI,
IDN,Indonesia,2019,5891399680,,,,,,5891399430.41667,,,,1,OECD_MEI,
IDN,Indonesia,2020,6521449472,,,,,,6521449651,,,,1,OECD_MEI,
IDN,Indonesia,2021,7182315520,,,,,,7182315560.58333,,,,1,OECD_MEI,
IDN,Indonesia,2022,7940466688,,,,,,7940466666.66667,,,,1,OECD_MEI,
IND,India,1951,21240,,,,,,21240,,,,1,OECD_MEI,
IND,India,1952,20690,,,,,,20690,,,,1,OECD_MEI,
IND,India,1953,21160,,,,,,21160,,,,1,OECD_MEI,
IND,India,1954,22750,,,,,,22750,,,,1,OECD_MEI,
IND,India,1955,25410,,,,,,25410,,,,1,OECD_MEI,
IND,India,1956,27210,,,,,,27210,,,,1,OECD_MEI,
IND,India,1957,29940,,,,,,29940,,,,1,OECD_MEI,
IND,India,1958,32860,,,,,,32860,,,,1,OECD_MEI,
IND,India,1959,36870,,,,,,36870,,,,1,OECD_MEI,
IND,India,1960,38440,,,,,,38440,,,,1,OECD_MEI,
IND,India,1961,39960,,,,,,39960,,,,1,OECD_MEI,
IND,India,1962,44060,,,,,,44060,,,,1,OECD_MEI,
IND,India,1963,48660,,,,,,48660,,,,1,OECD_MEI,
IND,India,1964,53290,,,,,,53290,,,,1,OECD_MEI,
IND,India,1965,59070,,,,,,59070,,,,1,OECD_MEI,
IND,India,1966,65700,,,,,,65700,,,,1,OECD_MEI,
IND,India,1967,71820,,,,,,71820,,,,1,OECD_MEI,
IND,India,1968,78680,,,,,,78680,,,,1,OECD_MEI,
IND,India,1969,89300,,,,,,89300,,,,1,OECD_MEI,
IND,India,1970,105110,,,,,,105110,,,,1,OECD_MEI,
IND,India,1971,122470,,,,,,122470,,,,1,OECD_MEI,
IND,India,1972,141870,,,,,,141870,,,,1,OECD_MEI,
IND,India,1973,169390,,,,,,169390,,,,1,OECD_MEI,
IND,India,1974,189470,,,,,,189470,,,,1,OECD_MEI,
IND,India,1975,214580,,,,,,214580,,,,1,OECD_MEI,
IND,India,1976,266720,,,,,,266720,,,,1,OECD_MEI,
IND,India,1977,317150,,,,,,317150,,,,1,OECD_MEI,
IND,India,1978,385310,,,,,,385310,,,,1,OECD_MEI,
IND,India,1979,453880,,,,,,453880,,,,1,OECD_MEI,
IND,India,1980,530800,,,,,,530800,,,,1,OECD_MEI,
IND,India,1981,620670,,,,,,620670,,,,1,OECD_MEI,
IND,India,1982,727860,,,,,,727860,,,,1,OECD_MEI,
IND,India,1983,850820,,,,,,850820,,,,1,OECD_MEI,
IND,India,1984,1004240,,,,,,1004240,,,,1,OECD_MEI,
IND,India,1985,1148170,,,,,,1148170,,,,1,OECD_MEI,
IND,India,1986,1358330,,,,,,1358330,,,,1,OECD_MEI,
IND,India,1987,1587050,,,,,,1587050,,,,1,OECD_MEI,
IND,India,1988,1914010,,,,,,1914010,,,,1,OECD_MEI,
IND,India,1989,2225410,,,,,,2225410,,,,1,OECD_MEI,
IND,India,1990,2564140,,,,,,2564140,,,,1,OECD_MEI,
IND,India,1991,3035580,,,,,,3035580,,,,1,OECD_MEI,
IND,India,1992,3511720,,,,,,3511720,,,,1,OECD_MEI,
IND,India,1993,4089780,,,,,,4089780,,,,1,OECD_MEI,
IND,India,1994,4915710,,,,,,4915710,,,,1,OECD_MEI,
IND,India,1995,5624870,,,,,,5624870,,,,1,OECD_MEI,
IND,India,1996,6535480,,,,,,6535480,,,,1,OECD_MEI,
IND,India,1997,7683040,,,,,,7683040,,,,1,OECD_MEI,
IND,India,1998,9236980,,,,,,9236980,,,,1,OECD_MEI,
IND,India,1999,10954610,,,,,,10954610,,,,1,OECD_MEI,
IND,India,2000,12724120,13132035.78,,,,,12724120,,,,1,OECD_MEI,
IND,India,2001,14505060,14983361.59,,,,,14505060,,,,1,OECD_MEI,
IND,India,2002,16820140,17179363.74,,,,,16820140,,,,1,OECD_MEI,
IND,India,2003,18963180,20056535.5,,,,,18963180,,,,1,OECD_MEI,
IND,India,2004,21447178,22456526.59,,,,,21447178.3,,,,1,OECD_MEI,
IND,India,2005,25155646,27194932.04,,,,,25155646.5,,,,1,OECD_MEI,
IND,India,2006,30058598,33100383.2,,,,,30058597.5,,,,1,OECD_MEI,
IND,India,2007,37055412,40178552.24,,,,,37055412.2,,,,1,OECD_MEI,
IND,India,2008,44440300,47947751.23,,,,,44440300,,,,1,OECD_MEI,
IND,India,2009,52453460,56026983.13,,,,,52453460,,,,1,OECD_MEI,
IND,India,2010,62252100,65041160.46,,,,,62252100,,,,1,OECD_MEI,
IND,India,2011,72172000,73848313.97,,,,,72172000,,,,1,OECD_MEI,
IND,India,2012,80319200,83898186.84,,,,,80319200,,,,1,OECD_MEI,
IND,India,2013,92063776,95173861.73999999,,,,,92063780,,,,1,OECD_MEI,
IND,India,2014,102501760,105501677.8,,,,,102501760,,,,1,OECD_MEI,
IND,India,2015,113383648,116176151,,,,,113383650,,,,1,OECD_MEI,
IND,India,2016,120449456,127919399.3,,,,,120449460,,,,1,OECD_MEI,
IND,India,2017,132725288,139625865,,,,,132725290,,,,1,OECD_MEI,
IND,India,2018,145496944,154320668.6,,,,,145496950,,,,1,OECD_MEI,
IND,India,2019,161646192,167999634.5,,,,,161646190,,,,1,OECD_MEI,
IND,India,2020,180553728,188445777.5,,,,,180553720,,,,1,OECD_MEI,
IND,India,2021,201140400,204937291.9,,,,,201140400,,,,1,OECD_MEI,
IND,India,2022,214828832,223437603.7,,,,,214828830,,,,1,OECD_MEI,
IND,India,2023,239787344,249396265.2,,,,,,,,,.96147126,ADB,1
ISL,Iceland,1886,.0043000001,,,,,,,.0043,,,1,CS2,
ISL,Iceland,1887,.0044999998,,,,,,,.0045,,,1,CS2,
ISL,Iceland,1888,.0048000002,,,,,,,.0048,,,1,CS2,
ISL,Iceland,1889,.0060999999,,,,,,,.0061,,,1,CS2,
ISL,Iceland,1890,.0071999999,,,,,,,.0072,,,1,CS2,
ISL,Iceland,1891,.0078999996,,,,,,,.0079,,,1,CS2,
ISL,Iceland,1892,.0085000005,,,,,,,.0085,,,1,CS2,
ISL,Iceland,1893,.0093999999,,,,,,,.0094,,,1,CS2,
ISL,Iceland,1894,.0118,,,,,,,.0118,,,1,CS2,
ISL,Iceland,1895,.0141,,,,,,,.0141,,,1,CS2,
ISL,Iceland,1896,.015900001,,,,,,,.0159,,,1,CS2,
ISL,Iceland,1897,.0173,,,,,,,.0173,,,1,CS2,
ISL,Iceland,1898,.0173,,,,,,,.0173,,,1,CS2,
ISL,Iceland,1899,.018100001,,,,,,,.0181,,,1,CS2,
ISL,Iceland,1900,.0198,,,,,,,.0198,,,1,CS2,
ISL,Iceland,1901,.0208,,,,,,,.0208,,,1,CS2,
ISL,Iceland,1902,.0251,,,,,,,.0251,,,1,CS2,
ISL,Iceland,1903,.0272,,,,,,,.0272,,,1,CS2,
ISL,Iceland,1904,.031599998,,,,,,,.0316,,,1,CS2,
ISL,Iceland,1905,.045899998,,,,,,,.0459,,,1,CS2,
ISL,Iceland,1906,.054200001,,,,,,,.0542,,,1,CS2,
ISL,Iceland,1907,.059300002,,,,,,,.0593,,,1,CS2,
ISL,Iceland,1908,.064000003,,,,,,,.064,,,1,CS2,
ISL,Iceland,1909,.075999998,,,,,,,.076,,,1,CS2,
ISL,Iceland,1910,.073399998,,,,,,,.0734,,,1,CS2,
ISL,Iceland,1911,.080600001,,,,,,,.0806,,,1,CS2,
ISL,Iceland,1912,.086199999,,,,,,,.0862,,,1,CS2,
ISL,Iceland,1913,.1072,,,,,,,.1072,,,1,CS2,
ISL,Iceland,1914,.1167,,,,,,,.1167,,,1,CS2,
ISL,Iceland,1915,.16580001,,,,,,,.1658,,,1,CS2,
ISL,Iceland,1916,.2474,,,,,,,.2474,,,1,CS2,
ISL,Iceland,1917,.36300001,,,,,,,.363,,,1,CS2,
ISL,Iceland,1918,.4278,,,,,,,.4278,,,1,CS2,
ISL,Iceland,1919,.59420002,,,,,,,.5942000000000001,,,1,CS2,
ISL,Iceland,1920,.53140002,,,,,,,.5314,,,1,CS2,
ISL,Iceland,1921,.5751,,,,,,,.5750999999999999,,,1,CS2,
ISL,Iceland,1922,.55369997,,,,,,,.5537,,,1,CS2,
ISL,Iceland,1923,.54290003,,,,,,,.5428999999999999,,,1,CS2,
ISL,Iceland,1924,.59939998,,,,,,,.5993999999999999,,,1,CS2,
ISL,Iceland,1925,.63859999,,,,,,,.6385999999999999,,,1,CS2,
ISL,Iceland,1926,.58759999,,,,,,,.5876,,,1,CS2,
ISL,Iceland,1927,.60509998,,,,,,,.6051,,,1,CS2,
ISL,Iceland,1928,.68159997,,,,,,,.6816,,,1,CS2,
ISL,Iceland,1929,.67390001,,,,,,,.6739000000000001,,,1,CS2,
ISL,Iceland,1930,.6189,,,,,,,.6189,,,1,CS2,
ISL,Iceland,1931,.52689999,,,,,,,.5268999999999999,,,1,CS2,
ISL,Iceland,1932,.58399999,,,,,,,.584,,,1,CS2,
ISL,Iceland,1933,.62199998,,,,,,,.622,,,1,CS2,
ISL,Iceland,1934,.63999999,,,,,,,.64,,,1,CS2,
ISL,Iceland,1935,.65899998,,,,,,,.659,,,1,CS2,
ISL,Iceland,1936,.70999998,,,,,,,.71,,,1,CS2,
ISL,Iceland,1937,.72600001,,,,,,,.726,,,1,CS2,
ISL,Iceland,1938,.824,,,,,,,.8240000000000001,,,1,CS2,
ISL,Iceland,1939,.89999998,,,,,,,.9,,,1,CS2,
ISL,Iceland,1940,1.503,,,,,,,1.503,,,1,CS2,
ISL,Iceland,1941,2.5669999,,,,,,,2.567,,,1,CS2,
ISL,Iceland,1942,4.0619998,,,,,,,4.062,,,1,CS2,
ISL,Iceland,1943,5.3850002,,,,,,,5.385,,,1,CS2,
ISL,Iceland,1944,6.9920001,,,,,,,6.992000000000001,,,1,CS2,
ISL,Iceland,1945,7.2160001,,,,,,,7.216,,,1,CS2,
ISL,Iceland,1946,9.7910004,,,,,,,9.791,,,1,CS2,
ISL,Iceland,1947,9.9750004,,,,,,,9.975,,,1,CS2,
ISL,Iceland,1948,10.782,,,,,,,10.782,,,1,CS2,
ISL,Iceland,1949,10.774,,,,,,,10.774,,,1,CS2,
ISL,Iceland,1950,11.453,,,,,,,11.453,,,1,CS2,
ISL,Iceland,1951,13.278,,,,,,,13.278,,,1,CS2,
ISL,Iceland,1952,11.553,,,,,,,11.553,,,1,CS2,
ISL,Iceland,1953,14.318,,,,,,,14.318,,,1,CS2,
ISL,Iceland,1954,17,,,,,,,17,,,1,CS2,
ISL,Iceland,1955,19.822001,,,,,,,19.822,,,1,CS2,
ISL,Iceland,1956,21.826,,,,,,,21.826,,,1,CS2,
ISL,Iceland,1957,25.200001,,,,,,,25.2,,,1,CS2,
ISL,Iceland,1958,29.1,,,,,,,29.1,,,1,CS2,
ISL,Iceland,1959,32.25,,,,,,,32.25,,,1,CS2,
ISL,Iceland,1960,35.959999,,,,,,,35.96,,,1,CS2,
ISL,Iceland,1961,45.220001,,,,,,,45.22,,,1,CS2,
ISL,Iceland,1962,56.07,,,,,,,56.07,,,1,CS2,
ISL,Iceland,1963,63.689999,,,,,,,63.69,,,1,CS2,
ISL,Iceland,1964,76.339996,,,,,,,76.34,,,1,CS2,
ISL,Iceland,1965,94.540001,,,,,,,94.54000000000001,,,1,CS2,
ISL,Iceland,1966,106.32,,,,,,,106.32,,,1,CS2,
ISL,Iceland,1967,111.15,,,,,,,111.15,,,1,CS2,
ISL,Iceland,1968,120.43,,,,,,,120.43,,,1,CS2,
ISL,Iceland,1969,147.50999,,,,,,,147.51,,,1,CS2,
ISL,Iceland,1970,182.02,,,,,,,182.02,,,1,CS2,
ISL,Iceland,1971,218.59,,,,,,,218.59,,,1,CS2,
ISL,Iceland,1972,258.57999,,,,,,,258.58,,,1,CS2,
ISL,Iceland,1973,344.04001,,,,,,,344.04,,,1,CS2,
ISL,Iceland,1974,438.82001,,,,,,,438.82,,,1,CS2,
ISL,Iceland,1975,566.03998,,,,,,,566.04,,,1,CS2,
ISL,Iceland,1976,749.72998,,,,,,,749.73,,,1,CS2,
ISL,Iceland,1977,1079.24,,,,,,,1079.24,,,1,CS2,
ISL,Iceland,1978,1605.47,,,,,,,1605.47,,,1,CS2,
ISL,Iceland,1979,2502,,,,,,,2502,,,1,CS2,
ISL,Iceland,1980,4139,,,,,,,4139,,,1,CS2,
ISL,Iceland,1981,7056,,,,,,,7056,,,1,CS2,
ISL,Iceland,1982,11152,,,,,,,11152,,,1,CS2,
ISL,Iceland,1983,19925,,,,,,,19925,,,1,CS2,
ISL,Iceland,1984,26581,,,,,,,26581,,,1,CS2,
ISL,Iceland,1985,39228,,,,,,,39228,,,1,CS2,
ISL,Iceland,1986,52940,,,,,,,52940,,,1,CS2,
ISL,Iceland,1987,71600,,,,,,,71600,,,1,CS2,
ISL,Iceland,1988,88804,,,,,,,88804,,,1,CS2,
ISL,Iceland,1989,113000,,,,,,,113000,,,1,CS2,
ISL,Iceland,1990,129802,,,,,,,129802,,,1,CS2,
ITA,Italy,1999,729833,,,,,,,729833,,,1,CS2,
ITA,Italy,2000,764559,,,,,,,764559,,,1,CS2,
ITA,Italy,2001,828236,,,,,,,828236,,,1,CS2,
ITA,Italy,2002,914814,,,,,,,914814,,,1,CS2,
ITA,Italy,2003,1007244,,,,,,,1007244,,,1,CS2,
ITA,Italy,2004,1066682,,,,,,,1066682,,,1,CS2,
ITA,Italy,2005,1140684,,,,,,,1140684,,,1,CS2,
ITA,Italy,2006,1231491,,,,,,,1231491,,,1,CS2,
ITA,Italy,2007,1323312,,,,,,,1323312,,,1,CS2,
ITA,Italy,2008,1420822,,,,,,,1420822,,,1,CS2,
ITA,Italy,2009,1500296,,,,,,,1500296,,,1,CS2,
ITA,Italy,2010,1424329,,,,,,,1424329,,,1,CS2,
ITA,Italy,2011,1418413,,,,,,,1418413,,,1,CS2,
ITA,Italy,2012,1469340,,,,,,,1469340,,,1,CS2,
ITA,Italy,2013,1484899,,,,,,,1484899,,,1,CS2,
ITA,Italy,2014,1521330,,,,,,,1521330,,,1,CS2,
JAM,Jamaica,1993,39488.699,,39488.7,,,,,,,,1,CEPAC,
JAM,Jamaica,1994,56823.199,,56823.2,,,,,,,,1,CEPAC,
JAM,Jamaica,1995,74681,,74681,,,,,,,,1,CEPAC,
JAM,Jamaica,1996,80001.602,,80001.60000000001,,,,,,,,1,CEPAC,
JAM,Jamaica,1997,95606,,95606,,,,,,,,1,CEPAC,
JAM,Jamaica,1998,102531.4,,102531.4,,,,,,,,1,CEPAC,
JAM,Jamaica,1999,120753.4,,120753.4,,,,,,,,1,CEPAC,
JAM,Jamaica,2000,132997.8,,132997.8,,,,,,,,1,CEPAC,
JAM,Jamaica,2001,146061.7,,146061.7,,,,,,,,1,CEPAC,
JAM,Jamaica,2002,165026,,165026,,,,,,,,1,CEPAC,
JAM,Jamaica,2003,183117.5,,183117.5,,,,,,,,1,CEPAC,
JAM,Jamaica,2004,211295.8,,211295.8,,,,,,,,1,CEPAC,
JAM,Jamaica,2005,228320.7,,228320.7,,,,,,,,1,CEPAC,
JAM,Jamaica,2006,256971.59,,256971.6,,,,,,,,1,CEPAC,
JAM,Jamaica,2007,299970.69,,299970.7,,,,,,,,1,CEPAC,
JAM,Jamaica,2008,313177.41,,313177.4,,,,,,,,1,CEPAC,
JAM,Jamaica,2009,332003.91,,332003.9,,,,,,,,1,CEPAC,
JAM,Jamaica,2010,337664.41,,337664.4,,,,,,,,1,CEPAC,
JAM,Jamaica,2011,351418.5,,351418.5,,,,,,,,1,CEPAC,
JAM,Jamaica,2012,383196,,383196,,,,,,,,1,CEPAC,
JAM,Jamaica,2013,418628.19,,418628.2,,,,,,,,1,CEPAC,
JAM,Jamaica,2014,446540.69,,446540.7,,,,,,,,1,CEPAC,
JAM,Jamaica,2015,516996.81,,516996.8,,,,,,,,1,CEPAC,
JAM,Jamaica,2016,584702.31,,584702.3,,,,,,,,1,CEPAC,
JAM,Jamaica,2017,718529.81,,718529.8,,,,,,,,1,CEPAC,
JAM,Jamaica,2018,818748.13,,818748.1,,,,,,,,1,CEPAC,
JAM,Jamaica,2019,941252,,941252,,,,,,,,1,CEPAC,
JAM,Jamaica,2020,1092427.3,,1092427.3,,,,,,,,1,CEPAC,
JAM,Jamaica,2021,1276153.1,,1276153.1,,,,,,,,1,CEPAC,
JAM,Jamaica,2022,1369647.4,,1369647.4,,,,,,,,1,CEPAC,
KAZ,Kazakhstan,2000,397015,397015,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2001,576023.19,576023.2,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2002,764954.31,764954.3,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2003,971213,971213,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2004,1649295,1649295,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2005,2065039,2065039,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2006,3677560.5,3677560.4,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2007,4629829.5,4629829.467,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2008,6267201,6267200.983,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2009,7487305.5,7487305.712,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2010,8482828,8482828.473999999,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2011,9752236,9752235.604,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2012,10522812,10522812.38,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2013,11598118,11598118,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2014,12801495,12801495.28,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2015,17125874,17125874.62,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2016,19798592,19798591.6,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2017,19456330,19456330.36,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2018,20813372,20813371.38,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2019,21322070,21322070.31,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2020,24917784,24917784.65,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2021,30099290,30099290.6,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2022,34295956,34295954.6,,,,,,,,,1,ADB,
KAZ,Kazakhstan,2023,38301572,38301571.83,,,,,,,,,1,ADB,
KNA,Saint Kitts and Nevis,1993,374.89999,,374.9,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,1994,390.10001,,390.1,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,1995,438.39999,,438.4,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,1996,462.70001,,462.7,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,1997,525,,525,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,1998,545.90002,,545.9,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,1999,663.79999,,663.8,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2000,843.5,,843.5,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2001,872.79999,,872.8,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2002,921.5,,921.5,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2003,991.09998,,991.1,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2004,1210.6,,1210.6,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2005,1294,,1294,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2006,1467.8,,1467.8,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2007,1636.5,,1636.5,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2008,1668.7,,1668.7,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2009,1765.7,,1765.7,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2010,1948.2,,1948.2,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2011,2175,,2175,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2012,2347,,2347,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2013,2588.5,,2588.5,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2014,2955.1001,,2955.1,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2015,3028,,3028,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2016,2907.7,,2907.7,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2017,2808,,2808,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2018,2759.8,,2759.8,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2019,2900.8999,,2900.9,,,,,,,,1,CEPAC,
KNA,Saint Kitts and Nevis,2020,2771.6001,,2771.6,,,,,,,,1,CEPAC,
KOR,South Korea,1980,15530466,,,,,,15530466.4356249,,,,1,OECD_MEI,
KOR,South Korea,1981,20351742,,,,,,20351741.9807841,,,,1,OECD_MEI,
KOR,South Korea,1982,27264892,,,,,,27264891.909349,,,,1,OECD_MEI,
KOR,South Korea,1983,34443436,,,,,,34443434.5307093,,,,1,OECD_MEI,
KOR,South Korea,1984,41365160,,,,,,41365158.8278562,,,,1,OECD_MEI,
KOR,South Korea,1985,50348032,,,,,,50348033.0554803,,,,1,OECD_MEI,
KOR,South Korea,1986,63706716,,,,,,63706716.6666667,,,,1,OECD_MEI,
KOR,South Korea,1987,82773856,,,,,,82773858.3333333,,,,1,OECD_MEI,
KOR,South Korea,1988,106602728,,,,,,106602725,,,,1,OECD_MEI,
KOR,South Korea,1989,134888112,,,,,,134888108.333333,,,,1,OECD_MEI,
KOR,South Korea,1990,175232256,,,,,,175232258.333333,,,,1,OECD_MEI,
KOR,South Korea,1991,220824832,,,,,,220824825,,,,1,OECD_MEI,
KOR,South Korea,1992,270624800,,,,,,270624800,,,,1,OECD_MEI,
KOR,South Korea,1993,327725376,,,,,,327725375,,,,1,OECD_MEI,
KOR,South Korea,1994,399775168,,,,,,399775175,,,,1,OECD_MEI,
KOR,South Korea,1995,479856224,,,,,,479856225,,,,1,OECD_MEI,
KOR,South Korea,1996,570610048,,,,,,570610016.666667,,,,1,OECD_MEI,
KOR,South Korea,1997,662436736,,,,,,662436716.666667,,,,1,OECD_MEI,
KOR,South Korea,1998,754896064,,,,,,754896075,,,,1,OECD_MEI,
KOR,South Korea,1999,836567360,,,,,,836567358.333334,,,,1,OECD_MEI,
KOR,South Korea,2000,884925184,,,,,,884925191.666667,,,,1,OECD_MEI,
KOR,South Korea,2001,968477888,,,,,,968477875,,,,1,OECD_MEI,
KOR,South Korea,2002,1098241152,,,,,,1098241158.33333,,,,1,OECD_MEI,
KOR,South Korea,2003,1187433088,,,,,,1187433141.66667,,,,1,OECD_MEI,
KOR,South Korea,2004,1258916096,,,,,,1258916091.66667,,,,1,OECD_MEI,
KOR,South Korea,2005,1348848128,,,,,,1348848116.66667,,,,1,OECD_MEI,
KOR,South Korea,2006,1458265600,,,,,,1458265550,,,,1,OECD_MEI,
