ISO3,year,ADB_govexp_GDP,AFDB_govexp_GDP,AFRISTAT_govexp_GDP,AHSTAT_govexp_GDP,AMF_govexp_GDP,BCEAO_govexp_GDP,CEPAC_govexp_GDP,EUS_govexp_GDP,FLORA_govexp_GDP,IMF_FPP_govexp_GDP,IMF_WEO_govexp_GDP,JST_govexp_GDP,MD_govexp_GDP,Mitchell_govexp_GDP,NBS_govexp_GDP,OECD_EO_govexp_GDP,WDI_govexp_GDP,CS1_govexp_GDP,CS2_govexp_GDP,govexp_GDP,chainlinking_ratio,source,source_change,check
MKD,1998.0,,,,,,,,,,0.9999937901448188,1.000000003796545,,,,,,,,,32.153,1.0,IMF_WEO,,0
MKD,1997.0,,,,,,,,,,0.9999956480082539,1.0000000359408667,,,,,,,,,32.266,1.0,IMF_WEO,,0
MHL,2029.0,,,,,,,,,,,1.0000000482104119,,,,,,,,,78.493,1.0,IMF_WEO,,0
MHL,2028.0,,,,,,,,,,,1.0000000332313435,,,,,,,,,78.977,1.0,IMF_WEO,,0
MHL,2027.0,,,,,,,,,,,0.9999999729625313,,,,,,,,,79.01,1.0,IMF_WEO,,0
MHL,2026.0,,,,,,,,,,,1.000000008069164,,,,,,,,,75.64,1.0,IMF_WEO,,0
MHL,2025.0,,,,,,,,,,,0.9999999651334259,,,,,,,,,75.273,1.0,IMF_WEO,,0
MHL,2024.0,,,,,,,,,,,0.9999999845258628,,,,,,,,,70.998,1.0,IMF_WEO,,0
MHL,2023.0,0.9683432320034777,,,,,,,,,,1.0000000240481612,,,,,,,,,65.989,1.0,IMF_WEO,,0
MHL,2022.0,0.9792110073802184,,,,,,,,,0.9702769383396886,1.0000000468613908,,,,,,,,,67.728,1.0,IMF_WEO,,0
MHL,2021.0,1.0042266901467727,,,,,,,,,1.0053471408831578,1.0000000262347553,,,,,,,,,69.795,1.0,IMF_WEO,,0
MHL,2020.0,1.0043655115004648,,,,,,,,,1.0051160296964987,0.9999999873976141,,,,,,0.8766913,,,67.804,1.0,IMF_WEO,,0
MHL,2019.0,1.0044114485519278,,,,,,,,,1.0042562226987908,0.999999975776373,,,,,,0.99639916,,,65.511,1.0,IMF_WEO,,0
MHL,2018.0,1.002464802664148,,,,,,,,,1.0026960624741759,0.9999999964661784,,,,,,1.0211625,,,60.451,1.0,IMF_WEO,,0
MHL,2017.0,1.00307675246043,,,,,,,,,1.0035993743600582,1.000000022515481,,,,,,0.95394915,,,63.704,1.0,IMF_WEO,,0
MHL,2016.0,1.004369909491009,,,,,,,,,1.0046159543100817,1.0000000193584866,,,,,,0.99382573,,,56.752,1.0,IMF_WEO,,0
MHL,2015.0,1.0018652071137752,,,,,,,,,1.002409404236455,1.0000000325260636,,,,,,0.9837213,,,56.295,1.0,IMF_WEO,,0
MHL,2014.0,1.0040038389641526,,,,,,,,,1.0031281688076363,1.000000017986907,,,,,,0.9997066,,,49.203,1.0,IMF_WEO,,0
MHL,2013.0,1.0035451127733512,,,,,,,,,1.0029639449121959,0.9999999805814888,,,,,,0.9858048,,,55.005,1.0,IMF_WEO,,0
MHL,2012.0,1.0016537284162461,,,,,,,,,1.002248976440638,0.9999999661629512,,,,,,1.0025977,,,53.212,1.0,IMF_WEO,,0
MHL,2011.0,1.0015201481370102,,,,,,,,,1.0015082890778069,0.9999999836264449,,,,,,0.9732974,,,55.915,1.0,IMF_WEO,,0
MHL,2010.0,1.0030056377285939,,,,,,,,,1.0045927329097524,0.9999999979387675,,,,,,0.91809833,,,59.222,1.0,IMF_WEO,,0
MHL,2009.0,1.002267802072037,,,,,,,,,1.0040512932291286,1.0000000125831714,,,,,,0.9481973,,,63.057,1.0,IMF_WEO,,0
MHL,2008.0,1.0034069441366793,,,,,,,,,1.004427877593545,1.0000000275356573,,,,,,0.96451634,,,64.281,1.0,IMF_WEO,,0
MHL,2007.0,1.0022453783617626,,,,,,,,,1.0039995680938254,0.9999999918316048,,,,,,,,,67.249,1.0,IMF_WEO,,0
MHL,2006.0,1.00196142030444,,,,,,,,,1.00285646675491,0.9999999950118376,,,,,,,,,61.18,1.0,IMF_WEO,,0
MHL,2005.0,1.000749993741708,,,,,,,,,1.002065055812136,1.0000000171656016,,,,,,,,,85.336,1.0,IMF_WEO,,0
MHL,2004.0,1.0013020717831047,,,,,,,,,0.9999060997164514,1.000000012312471,,,,,,,,,54.529,1.0,IMF_WEO,,0
MHL,2003.0,,,,,,,,,,0.9999667650424735,1.000000033455933,,,,,,,,,52.906,1.0,IMF_WEO,,0
MHL,2002.0,,,,,,,,,,1.0005872500185289,1.0000000243331002,,,,,,,,,55.183,1.0,IMF_WEO,,0
MHL,2001.0,,,,,,,,,,1.0016105014473784,0.9999999865099626,,,,,,,,,58.818,1.0,IMF_WEO,,0
MHL,2000.0,,,,,,,,,,1.001649553365418,0.9999999919008552,,,,,,,,,56.52,1.0,IMF_WEO,,0
MHL,1999.0,,,,,,,,,,1.000142321545226,0.9999999968677432,,,,,,,,,48.715,1.0,IMF_WEO,,0
MHL,1998.0,,,,,,,,,,0.9995781117985578,0.9999999903335528,,,,,,,,,50.513,1.0,IMF_WEO,,0
MHL,1997.0,,,,,,,,,,0.9991514708977293,0.9999999672403288,,,,,,,,,54.962,1.0,IMF_WEO,,0
MEX,2029.0,,,,,,,,,,,0.9999999797589318,,,,,,,,,25.631,1.0,IMF_WEO,,0
MEX,2028.0,,,,,,,,,,,0.999999988116208,,,,,,,,,25.68,1.0,IMF_WEO,,0
MEX,2027.0,,,,,,,,,,,1.0000000241027265,,,,,,,,,25.956,1.0,IMF_WEO,,0
MEX,2026.0,,,,,,,,,,,1.0000000274754082,,,,,,,,,26.102,1.0,IMF_WEO,,0
MEX,2025.0,,,,,,,,,,,0.9999999788126587,,,,,,,,,27.367,1.0,IMF_WEO,,0
MEX,2024.0,,,,,,,,,,,0.9999999762119189,,,,,,,,,30.148,1.0,IMF_WEO,,0
MEX,2023.0,,,,,,,,,,,0.9999999691333099,,,,,,0.7856409,,,28.672,1.0,IMF_WEO,,0
MEX,2022.0,,,,,,,,,,0.9982568070093498,0.9999999834486003,,,,,0.9488738621920448,0.78189313,,,28.579,1.0,IMF_WEO,,0
MEX,2021.0,,,,,,,,,,1.0003893589153265,1.000000031367349,,,,,1.000134972748345,0.78087777,,,26.755,1.0,IMF_WEO,,0
MEX,2020.0,,,,,,,,,,1.000066906386084,1.000000015923743,,,,,1.624200483021611,0.7808151,,,27.789,1.0,IMF_WEO,,0
MEX,2019.0,,,,,,,,,,0.9999842536196317,0.9999999770290005,,,,,1.073882459198897,0.7848164,,,25.242,1.0,IMF_WEO,,0
MEX,2018.0,,,,,,,0.007511959,,,0.9999894677478205,1.0000000274988197,,,,,1.053576289272364,0.7957433,,,24.97,1.0,IMF_WEO,,1
MEX,2017.0,,,,,,,0.0076042833,,,1.000007220539099,1.000000014027986,,,,,1.0718741686347726,0.79408795,,,25.018,1.0,IMF_WEO,,1
MEX,2016.0,,,,,,,0.007911452,,,0.9999819110872595,0.9999999729607109,,,,,0.995693682739458,0.76643664,,,26.523,1.0,IMF_WEO,,1
MEX,2015.0,,,,,,,0.0076274294,,,1.000014140757448,1.0000000298775107,,,,,1.0393166280538872,0.7858174,,,26.557,1.0,IMF_WEO,,1
MEX,2014.0,,,,,,,0.007271551,,,1.0000154793097178,1.0000000220821845,,,,,1.0486233757144603,0.77914494,,,26.949,1.0,IMF_WEO,,1
MEX,2013.0,,,,,,,0.007221433,,,0.9999816135518711,0.999999976541665,,,,,1.0074872474992107,0.7758437,,,26.669,1.0,IMF_WEO,,1
MEX,2012.0,,,,,,,0.006781716,,,0.9999873141538704,1.0,,,,,1.0131349106742888,0.7752753,,,27.0,1.0,IMF_WEO,,1
MEX,2011.0,,,,,,,0.006960001,,,1.0000027042152362,1.0000000097437989,,,,,1.0408552781987284,0.7840911,,,26.622,1.0,IMF_WEO,,1
MEX,2010.0,,,,,,,0.007043811,,,1.0000047037320106,0.9999999867475212,,,,,0.923220729999951,0.773414,,,26.482,1.0,IMF_WEO,,1
MEX,2009.0,,,,,,,0.007172408,,,0.9999820836620658,0.9999999925193552,,,,,0.9208026084686192,0.7760293,,,26.517,1.0,IMF_WEO,,1
MEX,2008.0,,,,,,,0.006991953,,,0.9999990809525214,0.9999999694847258,,,,,0.9052397065344098,,,,26.502,1.0,IMF_WEO,,1
MEX,2007.0,,,,,,,0.0076492303,,,1.000000289884315,1.0000000040652162,,,,,0.9194189836207416,,,,22.521,1.0,IMF_WEO,,1
MEX,2006.0,,,,,,,0.0077928826,,,0.9999799826678613,1.0000000155579258,,,,,0.9729694988306762,,,,21.577,1.0,IMF_WEO,,1
MEX,2005.0,,,,,,,7.912473e-06,,,0.9999966449732776,0.9999999935087398,,,,,0.95591713477185,,,,21.156,1.0,IMF_WEO,,1
MEX,2004.0,,,,,,,7.9466245e-06,,,1.0000112350936141,1.000000017899748,,,,,0.9812237151773917,,,,20.459,1.0,IMF_WEO,,1
MEX,2003.0,,,,,,,7.757502e-06,,,1.0000085879702258,1.0000000390250374,,,,,0.9173732134298275,,,,21.505,1.0,IMF_WEO,,1
MEX,2002.0,,,,,,,0.009335219,,,1.0000243553550316,0.999999989964878,,,,,,,,,19.767,1.0,IMF_WEO,,1
MEX,2001.0,,,,,,,0.009032349,,,0.9999782302625518,0.9999999547240126,,,,,,,,,19.547,1.0,IMF_WEO,,1
MEX,2000.0,,,,,,,0.009148535,,,0.9999750668154017,1.0000000448625892,,,,,,0.6239487,,,19.387,1.0,IMF_WEO,,1
MEX,1999.0,,,,,,,0.0085340105,,,0.9999973978843429,1.0000000431916876,,,,,,0.5648841,,,20.137,1.0,IMF_WEO,,1
MEX,1998.0,,,,,,,,,,1.0000105144261537,0.9999999670977966,,,,,,0.541205,,,19.478,1.0,IMF_WEO,,0
MEX,1997.0,,,,,,,,,,1.000019368468641,1.0000000235463788,,,,,,0.5632596,,,20.737,1.0,IMF_WEO,,0
MEX,1996.0,,,,,,,,,,0.9999874353787961,0.9999999853316137,,,,,,0.5340818,,,20.805,1.0,IMF_WEO,,0
MEX,1995.0,,,,,,,,,,0.7033520534195198,0.9999999951441214,,,,,,0.59851354,,,18.854,1.0,IMF_WEO,,0
MEX,1994.0,,,,,,,,,,0.6622273665898436,0.9999999854962138,,,,,,0.5494445,,,18.937,1.0,IMF_WEO,,0
MEX,1993.0,,,,,,,,,,0.6746724564353126,1.0000000426620401,,,,,,0.56292915,,,18.241,1.0,IMF_WEO,,0
MEX,1992.0,,,,,,,,,,0.7031174452316583,1.0000000336909454,,,0.8543385,,,0.7024527,,,19.022,1.0,IMF_WEO,,0
MEX,1991.0,,,,,,,,,,0.6917280043444741,0.9999999954460438,,,0.83266443,,,0.6850715,,,20.104,1.0,IMF_WEO,,0
MEX,1990.0,,,,,,,,,,0.723356000760874,0.999999981344595,,,0.8535545,,,0.7387379,,,22.902,1.0,IMF_WEO,,0
MEX,1989.0,,,,,,,,,,0.7341581092973244,,,,0.86763614,,,0.7387379,,,26.182098,1.3536601,WDI,1.0,0
MEX,1988.0,,,,,,,,,,0.732345920091352,,,,0.8539769,,,0.7387379,,,32.21729,1.3536601,WDI,,0
MEX,1987.0,,,,,,,,,,0.7203767328625925,,,,0.8317935,,,0.7387379,,,36.996197,1.3536601,WDI,,0
MEX,1986.0,,,,,,,,,,0.7457912467437183,,,,0.8507002,,,0.73873794,,,33.712517,1.3536601,WDI,,0
MEX,1985.0,,,,,,,,,,0.7685469044343731,,,,0.89580494,,,0.7387379,,,27.790106,1.3536601,WDI,,0
MEX,1984.0,,,,,,,,,,0.7842742625188236,,,,0.9291896,,,0.7387379,,,25.257109,1.3536601,WDI,,0
MEX,1983.0,,,,,,,,,,0.7593011434223996,,,,0.9151569,,,0.7387379,,,28.481058,1.3536601,WDI,,0
MEX,1982.0,,,,,,,,,,0.8298765582794876,,,,1.0108037,,,0.7387379,,,29.720324,1.3536601,WDI,,0
MEX,1981.0,,,,,,,,,,1.1823851295962005,,,,1.18246,,,0.7387378,,,17.017551,1.3536601,WDI,,0
MEX,1980.0,,,,,,,,,,1.1915831589830397,,,,1.1917161,,,0.7387379,,,14.718066,1.3536601,WDI,,0
MEX,1979.0,,,,,,,,,,0.9235662049325001,,,,0.9234224,,,0.7387379,,,17.82525,1.3536601,WDI,,0
MEX,1978.0,,,,,,,,,,0.9157780088249848,,,,0.91593516,,,0.7387379,,,17.145203,1.3536601,WDI,,0
MEX,1977.0,,,,,,,,,,0.8802029288105654,,,,0.8803293,,,0.7387379,,,17.570494,1.3536601,WDI,,0
MEX,1976.0,,,,,,,,,,0.8700878831607287,,,,0.870069,,,0.7387379,,,17.772343,1.3536601,WDI,,0
MEX,1975.0,,,,,,,,,,0.8671743373219415,,,,0.86721396,,,0.7387378,,,16.982283,1.3536601,WDI,,0
MEX,1974.0,,,,,,,,,,0.8727005827589722,,,,0.87241423,,,0.7387379,,,15.792702,1.3536601,WDI,,0
MEX,1973.0,,,,,,,,,,0.9030460537921361,,,,0.9029019,,,0.7387379,,,14.104707,1.3536601,WDI,,0
MEX,1972.0,,,,,,,,,,0.8687579204326439,,,,0.868341,,,0.7387379,,,13.656394,1.3536601,WDI,,0
MEX,1971.0,,,,,,,,,,0.8683211097166458,,,,0.8683411,,,,,,12.221286,1.1516212,Mitchell,1.0,0
MEX,1970.0,,,,,,,,,,0.8678138423073175,,,,0.8683411,,,,,,12.605583,1.1516212,Mitchell,,0
MEX,1969.0,,,,,,,,,,0.8185826647776298,,,,0.868341,,,,,,14.402944,1.1516212,Mitchell,,0
MEX,1968.0,,,,,,,,,,0.8180133019399286,,,,0.8683411,,,,,,13.384624,1.1516212,Mitchell,,0
MEX,1967.0,,,,,,,,,,0.8175162359225818,,,,0.868341,,,,,,12.758157,1.1516212,Mitchell,,0
MEX,1966.0,,,,,,,,,,0.8268633865779799,,,,0.8683411,,,,,,14.039199,1.1516212,Mitchell,,0
MEX,1965.0,,,,,,,,,,0.623642579597505,,,,0.8683411,,,,,,17.228619,1.1516212,Mitchell,,0
MEX,1964.0,,,,,,,,,,0.5960722109088401,,,,0.868341,,,,,,15.455695,1.1516212,Mitchell,,0
MEX,1963.0,,,,,,,,,,0.6743998003969092,,,,0.8683411,,,,,,12.621178,1.1516212,Mitchell,,0
MEX,1962.0,,,,,,,,,,0.6026472821748029,,,,0.8683411,,,,,,13.704932,1.1516212,Mitchell,,0
MEX,1961.0,,,,,,,,,,0.5515000548004182,,,,0.868341,,,,,,14.53124,1.1516212,Mitchell,,0
MEX,1960.0,,,,,,,,,,0.6191036174158324,,,,0.8683411,,,,,,15.338709,1.1516212,Mitchell,,0
MEX,1959.0,,,,,,,,,,0.6551460101208442,,,,0.8683411,,,,,,12.331526,1.1516212,Mitchell,,0
MEX,1958.0,,,,,,,,,,0.709498901245461,,,,0.8683411,,,,,,12.35627,1.1516212,Mitchell,,0
MEX,1957.0,,,,,,,,,,0.6958382981803491,,,,0.8683411,,,,,,11.831656,1.1516212,Mitchell,,0
MEX,1956.0,,,,,,,,,,0.6986001710309315,,,,0.8683411,,,,,,12.048695,1.1516212,Mitchell,,0
MEX,1955.0,,,,,,,,,,0.673826767651657,,,,0.8683411,,,,,,12.084188,1.1516212,Mitchell,,0
MEX,1954.0,,,,,,,,,,0.7117360160265941,,,,0.8683411,,,,,,13.511611,1.1516212,Mitchell,,0
MEX,1953.0,,,,,,,,,,0.7444383280292458,,,,0.868341,,,,,,11.389124,1.1516212,Mitchell,,0
MEX,1952.0,,,,,,,,,,0.8442386724615801,,,,0.868341,,,,,,11.774502,1.1516212,Mitchell,,0
MEX,1951.0,,,,,,,,,,0.8463826798973967,,,,0.868341,,,,,,11.027317,1.1516212,Mitchell,,0
MEX,1950.0,,,,,,,,,,0.8464490705959958,,,,0.8683411,,,,,,10.367393,1.1516212,Mitchell,,0
MEX,1949.0,,,,,,,,,,0.8687457204612505,,,,0.8683411,,,,,,12.554537,1.1516212,Mitchell,,0
MEX,1948.0,,,,,,,,,,0.8183669906411176,,,,0.868341,,,,,,10.236715,1.1516212,Mitchell,,0
MEX,1947.0,,,,,,,,,,0.8183504293862316,,,,0.868341,,,,,,9.228883,1.1516212,Mitchell,,0
MEX,1946.0,,,,,,,,,,0.8183479683749622,,,,0.868341,,,,,,8.00211,1.1516212,Mitchell,,0
MEX,1945.0,,,,,,,,,,0.818349985374668,,,,0.868341,,,,,,9.702805,1.1516212,Mitchell,,0
MEX,1944.0,,,,,,,,,,0.818367577351038,,,,0.868341,,,,,,9.781534,1.1516212,Mitchell,,0
MEX,1943.0,,,,,,,,,,0.8183785945929525,,,,0.8683411,,,,,,10.171014,1.1516212,Mitchell,,0
MEX,1942.0,,,,,,,,,,0.8183425211290364,,,,0.8683411,,,,,,9.667395,1.1516212,Mitchell,,0
MEX,1941.0,,,,,,,,,,0.8183962126029047,,,,0.868341,,,,,,9.119263,1.1516212,Mitchell,,0
MEX,1940.0,,,,,,,,,,0.8183400998444278,,,,0.8683411,,,,,,9.036389,1.1516212,Mitchell,,0
MEX,1939.0,,,,,,,,,,0.8183712479733334,,,,0.8683411,,,,,,8.9624605,1.1516212,Mitchell,,0
MEX,1938.0,,,,,,,,,,0.8183710869661543,,,,0.8683411,,,,,,8.458425,1.1516212,Mitchell,,0
MEX,1937.0,,,,,,,,,,0.8184117109085514,,,,0.8683411,,,,,,8.607061,1.1516212,Mitchell,,0
MEX,1936.0,,,,,,,,,,0.8183128881038966,,,,0.8683411,,,,,,9.280631,1.1516212,Mitchell,,0
MEX,1935.0,,,,,,,,,,0.8184215263170969,,,,0.868341,,,,,,8.100911,1.1516212,Mitchell,,0
MEX,1934.0,,,,,,,,,,0.8183444808642966,,,,0.868341,,,,,,7.8011155,1.1516212,Mitchell,,0
MEX,1933.0,,,,,,,,,,0.8182881288236821,,,,0.868341,,,,,,7.9165883,1.1516212,Mitchell,,0
MEX,1932.0,,,,,,,,,,0.8182338536074888,,,,0.868341,,,,,,8.0815525,1.1516212,Mitchell,,0
MEX,1931.0,,,,,,,,,,0.8185216721575842,,,,0.8683411,,,,,,6.545935,1.1516212,Mitchell,,0
MEX,1930.0,,,,,,,,,,0.8183011820153173,,,,0.868341,,,,,,7.3039856,1.1516212,Mitchell,,0
MEX,1929.0,,,,,,,,,,0.8183441850871463,,,,0.8683411,,,,,,6.935358,1.1516212,Mitchell,,0
MEX,1928.0,,,,,,,,,,0.8183311895337526,,,,0.8683411,,,,,,7.0134683,1.1516212,Mitchell,,0
MEX,1927.0,,,,,,,,,,0.8183680815511001,,,,0.8683411,,,,,,7.5957994,1.1516212,Mitchell,,0
MEX,1926.0,,,,,,,,,,0.8183261815256825,,,,0.868341,,,,,,7.2618723,1.1516212,Mitchell,,0
MEX,1925.0,,,,,,,,,,0.8182861173245061,,,,0.868341,,,,,,6.951248,1.1516212,Mitchell,,0
MEX,1924.0,,,,,,,,,,0.8182861159305733,,,,,,,,,,5.5656447,1.2220664,IMF_FPP,1.0,0
MEX,1923.0,,,,,,,,,,0.8182861424219484,,,,,,,,,,5.7520466,1.2220664,IMF_FPP,,0
MEX,1922.0,,,,,,,,,,0.8182861199692928,,,,,,,,,,6.070395,1.2220664,IMF_FPP,,0
MEX,1921.0,,,,,,,,,,0.8182861722272395,,,,,,,,,,5.779897,1.2220664,IMF_FPP,,0
MEX,1920.0,,,,,,,,,,0.8182861265434662,,,,,,,,,,5.0231576,1.2220664,IMF_FPP,,0
MEX,1919.0,,,,,,,,,,0.8182861783435559,,,,,,,,,,4.171218,1.2220664,IMF_FPP,,0
MEX,1918.0,,,,,,,,,,0.8182861389198717,,,,,,,,,,4.3383846,1.2220664,IMF_FPP,,0
MEX,1917.0,,,,,,,,,,0.8182861240489382,,,,,,,,,,3.4664648,1.2220664,IMF_FPP,,0
MEX,1916.0,,,,,,,,,,,,,,,,,,,,,1.2220664,IMF_FPP,,0
MEX,1915.0,,,,,,,,,,,,,,,,,,,,,1.2220664,IMF_FPP,,0
MEX,1914.0,,,,,,,,,,,,,,,,,,,,,1.2220664,IMF_FPP,,0
MEX,1913.0,,,,,,,,,,0.8182861179545415,,,,,,,,,,3.7503264,1.2220664,IMF_FPP,,0
MEX,1912.0,,,,,,,,,,0.8182861353725275,,,,,,,,,,5.4432673,1.2220664,IMF_FPP,,0
MEX,1911.0,,,,,,,,,,0.8182861423189184,,,,,,,,,,4.4942713,1.2220664,IMF_FPP,,0
MEX,1910.0,,,,,,,,,,0.8182861414182847,,,,,,,,,,4.4546275,1.2220664,IMF_FPP,,0
MEX,1909.0,,,,,,,,,,0.8182861543310214,,,,,,,,,,4.94745,1.2220664,IMF_FPP,,0
MEX,1908.0,,,,,,,,,,0.8182861159281893,,,,,,,,,,5.278032,1.2220664,IMF_FPP,,0
MEX,1907.0,,,,,,,,,,0.8182861244776641,,,,,,,,,,5.4696026,1.2220664,IMF_FPP,,0
MEX,1906.0,,,,,,,,,,0.8182861715748496,,,,,,,,,,5.622495,1.2220664,IMF_FPP,,0
MEX,1905.0,,,,,,,,,,0.8182861123538654,,,,,,,,,,5.322686,1.2220664,IMF_FPP,,0
MEX,1904.0,,,,,,,,,,0.818286121546742,,,,,,,,,,7.2551885,1.2220664,IMF_FPP,,0
MEX,1903.0,,,,,,,,,,0.8182861384498769,,,,,,,,,,7.8885365,1.2220664,IMF_FPP,,0
MEX,1902.0,,,,,,,,,,0.818286113380783,,,,,,,,,,5.4086704,1.2220664,IMF_FPP,,0
MEX,1901.0,,,,,,,,,,0.8182861474030866,,,,,,,,,,4.6843514,1.2220664,IMF_FPP,,0
MEX,1900.0,,,,,,,,,,0.8182861386503795,,,,,,,,,,5.7530856,1.2220664,IMF_FPP,,0
MDV,2029.0,,,,,,,,,,,0.9999999677835969,,,,,,,,,38.838,1.0,IMF_WEO,,0
MDV,2028.0,,,,,,,,,,,1.0,,,,,,,,,40.5,1.0,IMF_WEO,,0
MDV,2027.0,,,,,,,,,,,1.0000000243493226,,,,,,,,,42.613,1.0,IMF_WEO,,0
MDV,2026.0,,,,,,,,,,,1.0000000404250968,,,,,,,,,45.295,1.0,IMF_WEO,,0
MDV,2025.0,,,,,,,,,,,1.0000000364110608,,,,,,,,,47.774,1.0,IMF_WEO,,0
MDV,2024.0,,,,,,,,,,,0.9999999689546519,,,,,,,,,49.15,1.0,IMF_WEO,,0
MDV,2023.0,0.9534879016101847,,,,,,,,,,1.0000000315284603,,,,,,,,,46.461,1.0,IMF_WEO,,0
MDV,2022.0,1.004068635326045,,,,,,,,,0.987900075433096,1.0000000159743685,,,,,,,,,42.029,1.0,IMF_WEO,,0
MDV,2021.0,1.002092781435936,,,,,,,,,0.9720236430703555,0.9999999586737234,,,,,,0.7257301,,,40.615,1.0,IMF_WEO,,0
MDV,2020.0,1.0009532651866835,,,,,,,,,0.9910061710800897,0.9999999763626962,,,,,,0.7019806,,,50.352,1.0,IMF_WEO,,0
MDV,2019.0,0.9994228646373992,,,,,,,,,1.0208059192855683,1.0000000389361259,,,,,,0.7719957,,,32.919,1.0,IMF_WEO,,0
MDV,2018.0,1.0004390742198854,,,,,,,,,1.019518447681426,1.0000000100493813,,,,,,0.68907076,,,31.886,1.0,IMF_WEO,,0
MDV,2017.0,1.001416465676804,,,,,,,,,1.013088333815465,0.999999988439169,,,,,,0.6704137,,,30.357,1.0,IMF_WEO,,0
MDV,2016.0,0.9989287586388743,,,,,,,,,1.0070262597515636,0.9999999959135542,,,,,,0.6482131,,,37.34,1.0,IMF_WEO,,0
MDV,2015.0,1.0003255063683278,,,,,,,,,1.0048870161445067,0.9999999566473206,,,,,,0.7850942,,,33.789,1.0,IMF_WEO,,0
MDV,2014.0,1.0005501432544495,,,,,,,,,1.0000150741889375,1.0000000125914916,,,,,,0.84764546,,,29.084,1.0,IMF_WEO,,0
MDV,2013.0,1.0003334733228761,,,,,,,,,0.9999840149016784,1.0000000288317685,,,,,,,,,26.991,1.0,IMF_WEO,,0
MDV,2012.0,1.001108603534647,,,,,,,,,0.9999946409459538,0.9999999933361018,,,,,,,,,29.767,1.0,IMF_WEO,,0
MDV,2011.0,1.0012795831997854,,,,,,,,,0.9999975029634561,0.9999999926781243,,,,,,0.7166703,,,31.26,1.0,IMF_WEO,,0
MDV,2010.0,1.0002108639284084,,,,,,,,,0.9999970779477386,0.9999999760956523,,,,,,0.7664422,,,33.193,1.0,IMF_WEO,,0
MDV,2009.0,1.0002702979475404,,,,,,,,,0.999995985092364,0.9999999546237708,,,,,,0.7893238,,,36.99,1.0,IMF_WEO,,0
MDV,2008.0,1.0008715385770361,,,,,,,,,0.9999977249962476,0.9999999931361404,,,,,,0.72161037,,,35.569,1.0,IMF_WEO,,0
MDV,2007.0,0.9996552833918325,,,,,,,,,1.0000003379770972,0.9999999921102435,,,,,,0.78796244,,,34.812,1.0,IMF_WEO,,0
MDV,2006.0,0.9986873984921683,,,,,,,,,1.0000038464262857,0.9999999590730436,,,,,,0.79361206,,,35.046,1.0,IMF_WEO,,0
MDV,2005.0,1.0004125310207255,,,,,,,,,1.0000119694216387,0.9999999897708202,,,,,,0.8039872,,,38.784,1.0,IMF_WEO,,0
MDV,2004.0,1.0014543721240667,,,,,,,,,1.0000202923606003,0.999999977807704,,,,,,0.7377823,,,24.065,1.0,IMF_WEO,,0
MDV,2003.0,1.000947867298578,,,,,,,,,0.9999846309637688,1.0,,,,,,0.66039586,,,26.375,1.0,IMF_WEO,,0
MDV,2002.0,1.0177170605420673,,,,,,,,,1.0000016832293614,0.9999999927771489,,,,,,0.6211578,,,29.576,1.0,IMF_WEO,,0
MDV,2001.0,1.0185840948778724,,,,,,,,,1.0000028865903954,0.9999999943388755,,,,,,0.62427264,,,29.649,1.0,IMF_WEO,,0
MDV,2000.0,1.2842141470828794,,,,,,,,,1.000013939496233,0.9999999973732504,,,,,,0.8789064,,,29.045,1.0,IMF_WEO,,0
MDV,1999.0,,,,,,,,,,1.0000090048025105,0.9999999744080552,,,,,,0.7952174,,,28.023,1.0,IMF_WEO,,0
MDV,1998.0,,,,,,,,,,1.0000056371456203,1.0000000047125936,,,,,,0.7882127,,,25.903,1.0,IMF_WEO,,0
MDV,1997.0,,,,,,,,,,0.9999973809649357,1.0000000169387504,,,,,,0.7834106,,,25.223,1.0,IMF_WEO,,0
MDV,1996.0,,,,,,,,,,1.0000043017639868,0.9999999843367641,,,,,,0.6607403,,,27.277,1.0,IMF_WEO,,0
MDV,1995.0,,,,,,,,,,1.0000024125876745,0.9999999756443916,,,,,,0.5969192,,,31.325,1.0,IMF_WEO,,0
MDV,1994.0,,,,,,,,,,1.0000055160738053,1.0000000124459945,,,,,,0.5472937,,,30.65,1.0,IMF_WEO,,0
MDV,1993.0,,,,,,,,,,1.0000092537773595,0.9999999973637959,,,,,,0.500623,,,34.729,1.0,IMF_WEO,,0
MDV,1992.0,,,,,,,,,,0.9999994061889547,1.000000041430787,,,,,,0.4979185,,,36.093,1.0,IMF_WEO,,0
MDV,1991.0,,,,,,,,,,0.9999893179992237,0.9999999943337565,,,,,,0.45527118,,,37.701,1.0,IMF_WEO,,0
MDV,1990.0,,,,,,,,,,1.0000022946614977,1.0000000265545426,,,,,,0.49781588,,,33.328,1.0,IMF_WEO,,0
MDG,2029.0,,,,,,,,,,,0.9999999946078841,,,,,,,,,16.979,1.0,IMF_WEO,,0
MDG,2028.0,,,,,,,,,,,1.0000000461400615,,,,,,,,,16.866,1.0,IMF_WEO,,0
MDG,2027.0,,,,,,,,,,,0.9999999955239693,,,,,,,,,17.045,1.0,IMF_WEO,,0
MDG,2026.0,,,,,,,,,,,0.9999999706526486,,,,,,,,,16.638,1.0,IMF_WEO,,0
MDG,2025.0,,,,,,,,,,,0.999999990290303,,,,,,,,,15.715,1.0,IMF_WEO,,0
