ISO3,year,ADB_govexp,AFDB_govexp,AFRISTAT_govexp,AHSTAT_govexp,AMF_govexp,BCEAO_govexp,CEPAC_govexp,EUS_govexp,HFS_govexp,IMF_GFS_govexp,IMF_WEO_govexp,JST_govexp,Mitchell_govexp,NBS_govexp,OECD_EO_govexp,WDI_govexp,CS2_govexp,CS1_govexp,govexp,chainlinking_ratio,source,source_change,check
UGA,1942.0,,,,,,,,,,,,,0.8921168121564095,,,,,,0.023135982,1.1209295,Mitchell,,0
UGA,1941.0,,,,,,,,,,,,,0.8921167721990031,,,,,,0.021723613,1.1209295,Mitchell,,0
UGA,1940.0,,,,,,,,,,,,,0.8921167815165648,,,,,,0.023057519,1.1209295,Mitchell,,0
UGA,1939.0,,,,,,,,,,,,,0.892116723177841,,,,,,0.025333008,1.1209295,Mitchell,,0
UGA,1938.0,,,,,,,,,,,,,0.8921168120391104,,,,,,0.022642775,1.1209295,Mitchell,,0
UGA,1937.0,,,,,,,,,,,,,0.8921167198421406,,,,,,0.021140732,1.1209295,Mitchell,,0
UGA,1936.0,,,,,,,,,,,,,0.892116769516926,,,,,,0.01859622,1.1209295,Mitchell,,0
UGA,1935.0,,,,,,,,,,,,,0.8921167484160175,,,,,,0.01638799,1.1209295,Mitchell,,0
UGA,1934.0,,,,,,,,,,,,,0.8921167381118232,,,,,,0.015502456,1.1209295,Mitchell,,0
UGA,1933.0,,,,,,,,,,,,,0.8921167668696447,,,,,,0.01477385,1.1209295,Mitchell,,0
UGA,1932.0,,,,,,,,,,,,,0.8921167523553803,,,,,,0.016118966,1.1209295,Mitchell,,0
UGA,1931.0,,,,,,,,,,,,,0.8921167295546661,,,,,,0.018809197,1.1209295,Mitchell,,0
UGA,1930.0,,,,,,,,,,,,,0.8921168440439559,,,,,,0.021320077,1.1209295,Mitchell,,0
UGA,1929.0,,,,,,,,,,,,,0.8921167333046861,,,,,,0.021712406,1.1209295,Mitchell,,0
UGA,1928.0,,,,,,,,,,,,,0.892116755462605,,,,,,0.015603338,1.1209295,Mitchell,,0
UGA,1927.0,,,,,,,,,,,,,0.8921167168546629,,,,,,0.016208641,1.1209295,Mitchell,,0
UGA,1926.0,,,,,,,,,,,,,0.892116805444174,,,,,,0.014919571,1.1209295,Mitchell,,0
UGA,1925.0,,,,,,,,,,,,,0.8921167464387125,,,,,,0.013484782,1.1209295,Mitchell,,0
UGA,1924.0,,,,,,,,,,,,,0.8921167892428031,,,,,,0.011949108,1.1209295,Mitchell,,0
UGA,1923.0,,,,,,,,,,,,,0.8921167678623185,,,,,,0.012094829,1.1209295,Mitchell,,0
UGA,1922.0,,,,,,,,,,,,,0.8921167892836273,,,,,,0.012431107,1.1209295,Mitchell,,0
UGA,1921.0,,,,,,,,,,,,,0.8921167658331526,,,,,,0.011366226,1.1209295,Mitchell,,0
UGA,1920.0,,,,,,,,,,,,,0.892116825397853,,,,,,0.006904925,1.1209295,Mitchell,,0
UGA,1919.0,,,,,,,,,,,,,0.892116837552309,,,,,,0.008373342,1.1209295,Mitchell,,0
UGA,1918.0,,,,,,,,,,,,,0.8921167578058496,,,,,,0.0037102767,1.1209295,Mitchell,,0
UGA,1917.0,,,,,,,,,,,,,0.8921167878037116,,,,,,0.0032843235,1.1209295,Mitchell,,0
UGA,1916.0,,,,,,,,,,,,,0.8921167593006933,,,,,,0.00334037,1.1209295,Mitchell,,0
UGA,1915.0,,,,,,,,,,,,,0.8921167888797483,,,,,,0.0034076255,1.1209295,Mitchell,,0
UGA,1914.0,,,,,,,,,,,,,0.892116766711616,,,,,,0.0038111603,1.1209295,Mitchell,,0
UGA,1913.0,,,,,,,,,,,,,0.8921167797547168,,,,,,0.003844788,1.1209295,Mitchell,,0
UGA,1912.0,,,,,,,,,,,,,0.8921167707948908,,,,,,0.0035645557,1.1209295,Mitchell,,0
UGA,1911.0,,,,,,,,,,,,,0.8921167724929119,,,,,,0.0042819506,1.1209295,Mitchell,,0
UGA,1910.0,,,,,,,,,,,,,0.8921168305535528,,,,,,0.0030937651,1.1209295,Mitchell,,0
UGA,1909.0,,,,,,,,,,,,,0.8921167691798131,,,,,,0.0026902307,1.1209295,Mitchell,,0
UGA,1908.0,,,,,,,,,,,,,0.8921167494580622,,,,,,0.0028695797,1.1209295,Mitchell,,0
UGA,1907.0,,,,,,,,,,,,,0.8921167295472713,,,,,,0.0021970219,1.1209295,Mitchell,,0
UGA,1906.0,,,,,,,,,,,,,0.8921167389674307,,,,,,0.0021521847,1.1209295,Mitchell,,0
UGA,1905.0,,,,,,,,,,,,,0.8921167724929119,,,,,,0.0021409753,1.1209295,Mitchell,,0
UGA,1904.0,,,,,,,,,,,,,0.8921167925716378,,,,,,0.0019392079,1.1209295,Mitchell,,0
UGA,1903.0,,,,,,,,,,,,,0.8921167830835697,,,,,,0.0020961382,1.1209295,Mitchell,,0
UGA,1902.0,,,,,,,,,,,,,0.8921167769797943,,,,,,0.002286696,1.1209295,Mitchell,,0
UGA,1901.0,,,,,,,,,,,,,0.8921167897247623,,,,,,0.0025669285,1.1209295,Mitchell,,0
UGA,1900.0,,,,,,,,,,,,,0.8921167777322057,,,,,,0.0028247423,1.1209295,Mitchell,,0
UGA,1899.0,,,,,,,,,,,,,0.892116802704075,,,,,,0.0033179512,1.1209295,Mitchell,,0
UGA,1898.0,,,,,,,,,,,,,0.8921167629164638,,,,,,0.0055149733,1.1209295,Mitchell,,0
UGA,1897.0,,,,,,,,,,,,,0.8921168148312216,,,,,,0.0011321388,1.1209295,Mitchell,,0
UGA,1896.0,,,,,,,,,,,,,0.892116777923116,,,,,,0.0007510228,1.1209295,Mitchell,,0
UGA,1895.0,,,,,,,,,,,,,0.8921168155993853,,,,,,0.00068376696,1.1209295,Mitchell,,0
UGA,1894.0,,,,,,,,,,,,,0.8921167494580622,,,,,,0.0007173949,1.1209295,Mitchell,,0
TZA,2029.0,,,,,,,,,,,1.0,,,,,,,,68353690.0,1.0,IMF_WEO,,0
TZA,2028.0,,,,,,,,,,,1.0,,,,,,,,61265820.0,1.0,IMF_WEO,,0
TZA,2027.0,,,,,,,,,,,1.0,,,,,,,,54875610.0,1.0,IMF_WEO,,0
TZA,2026.0,,,,,,,,,,,1.0,,,,,,,,49217776.0,1.0,IMF_WEO,,0
TZA,2025.0,,,,,,,,,,,1.0,,,,,,,,44189976.0,1.0,IMF_WEO,,0
TZA,2024.0,,,,,,,,,,,1.0,,,,,,,,39504412.0,1.0,IMF_WEO,,0
TZA,2023.0,,,,,,,,,,,1.0,,,,,,,,35818530.0,1.0,IMF_WEO,,0
TZA,2022.0,,,,,,,,,,,1.0,,,,,0.8998521968615119,,,32660790.0,1.0,IMF_WEO,,0
TZA,2021.0,,,,,,,,,,,1.0,,,,,0.8545152398649956,,,28737876.0,1.0,IMF_WEO,,0
TZA,2020.0,,,,,,,,,,,1.0,,,,,0.8543599068051899,,,25356486.0,1.0,IMF_WEO,,0
TZA,2019.0,,1.4175134,,,,,,,,,1.0,,,,,,,,23253926.0,1.0,IMF_WEO,,0
TZA,2018.0,,1.3602595,,,,,,,,,1.0,,,,,0.8778788434279597,,,21424336.0,1.0,IMF_WEO,,0
TZA,2017.0,,1.1743357,,,,,,,,,1.0,,,,,0.9496838530969335,,,19678562.0,1.0,IMF_WEO,,0
TZA,2016.0,,1.0487741,,,,,,,,,1.0,,,,,0.7905418738136524,,,18325152.0,1.0,IMF_WEO,,0
TZA,2015.0,,0.9852331,,,,,,,,,1.0,,,,,0.8670093914472454,,,16181851.0,1.0,IMF_WEO,,0
TZA,2014.0,,1.0112036,,,,,,,,,1.0,,,,,0.930038973902936,,,14281300.0,1.0,IMF_WEO,,0
TZA,2013.0,,1.071793,,,,,,,,,1.0,,,,,0.7892227932659441,,,13713875.0,1.0,IMF_WEO,,0
TZA,2012.0,,0.9520977,,,,,,,,,1.0,,,,,0.7160396126547567,,,12200124.0,1.0,IMF_WEO,,0
TZA,2011.0,,1.0138552,,,,,,,,,1.0,,,,,0.7618493596292136,,,10185271.0,1.0,IMF_WEO,,0
TZA,2010.0,,1.0007277,,,,,,,,,1.0,,0.9514002266041012,,,0.6693365933093524,,,8806711.0,1.0,IMF_WEO,,0
TZA,2009.0,,0.9728161,,,,,,,,,1.0,,0.9091072067588987,,,0.7867011197035692,,,7492876.0,1.0,IMF_WEO,,0
TZA,2008.0,,0.95391345,,,,,,,,,1.0,,0.8666472511446416,,,,,,6010514.5,1.0,IMF_WEO,,0
TZA,2007.0,,1.1792971,,,,,,,,,1.0,,0.9240132656675398,,,,,,4841885.5,1.0,IMF_WEO,,0
TZA,2006.0,,1.2269166,,,,,,,,,1.0,,0.9402236150971087,,,,,,4163812.5,1.0,IMF_WEO,,0
TZA,2005.0,,0.067120664,,,,,,,,,1.0,,0.92263068594747,,,,,,3550716.5,1.0,IMF_WEO,,1
TZA,2004.0,,0.068352014,,,,,,,,,1.0,,0.8731869879558535,,,,,,2888270.2,1.0,IMF_WEO,,1
TZA,2003.0,,0.075922586,,,,,,,,,1.0,,0.8158804060100682,,,,,,2258909.5,1.0,IMF_WEO,,1
TZA,2002.0,,0.08922378,,,,,,,,,1.0,,0.8354015000004708,,,,,,1726116.1,1.0,IMF_WEO,,1
TZA,2001.0,,0.10788634,,,,,,,,,1.0,,0.9540801410868855,,,,,,1367809.6,1.0,IMF_WEO,,1
TZA,2000.0,,0.114676766,,,,,,,,,1.0,,0.9580779432058115,,,,,,1220151.2,1.0,IMF_WEO,,1
TZA,1999.0,,1.1363938,,,,,,,,,1.0,,0.7299453490274561,,,,,,1119261.9,1.0,IMF_WEO,,0
TZA,1998.0,,1.1772028,,,,,,,,,1.0,,0.8412675741552518,,,,,,867738.2,1.0,IMF_WEO,,0
TZA,1997.0,,1.1024961,,,,,,,,,1.0,,0.7020987384291103,,,,,,733515.06,1.0,IMF_WEO,,0
TZA,1996.0,,1.1083783,,,,,,,,,1.0,,0.6879080049677252,,,,,,612000.44,1.0,IMF_WEO,,0
TZA,1995.0,,1.0431465,,,,,,,,,1.0,,0.6966142229633715,,,,,,571334.9,1.0,IMF_WEO,,0
TZA,1994.0,,,,,,,,,,,1.0,,0.8017578808790901,,,,,,467722.25,1.0,IMF_WEO,,0
TZA,1993.0,,,,,,,,,,,1.0,,0.9771253430435164,,,,,,343865.8,1.0,IMF_WEO,,0
TZA,1992.0,,,,,,,,,,,1.0,,0.8924532880524418,,,,,,292452.28,1.0,IMF_WEO,,0
TZA,1991.0,,,,,,,,,,,1.0,,1.1079502118218822,,,,,,186831.5,1.0,IMF_WEO,,0
TZA,1990.0,,,,,,,,,,,,,1.1079502551944376,,,,,,127262.03,0.9025676,Mitchell,1.0,0
TZA,1989.0,,,,,,,,,,,,,1.1079501794784565,,,,,,95672.17,0.9025676,Mitchell,,0
TZA,1988.0,,,,,,,,,,,,,1.1079501955787747,,,,,,67963.34,0.9025676,Mitchell,,0
TZA,1987.0,,,,,,,,,,,,,1.1079502459647017,,,,,,43232.99,0.9025676,Mitchell,,0
TZA,1986.0,,,,,,,,,,,,,1.1079501897531263,,,,,,28611.395,0.9025676,Mitchell,,0
TZA,1985.0,,,,,,,,,,,,,1.1079502032874504,,,,,,25723.178,0.9025676,Mitchell,,0
TZA,1984.0,,,,,,,,,,,,,1.1079502601956182,,,,,,18412.379,0.9025676,Mitchell,,0
TZA,1983.0,,,,,,,,,,,,,1.1079502032874504,,,,,,17148.785,0.9025676,Mitchell,,0
TZA,1982.0,,,,,,,,,,,,,1.107950215616131,,,,,,15704.677,0.9025676,Mitchell,,0
TZA,1981.0,,,,,,,,,,,,,1.107950210961025,,,,,,13358.001,0.9025676,Mitchell,,0
TZA,1980.0,,,,,,,,,,,,,1.1079501824074767,,,,,,12545.69,0.9025676,Mitchell,,0
TZA,1979.0,,,,,,,,,,,,,1.1079502266162637,,,,,,10740.555,0.9025676,Mitchell,,0
TZA,1978.0,,,,,,,,,,,,,1.1079502670371502,,,,,,8682.7,0.9025676,Mitchell,,0
TZA,1977.0,,,,,,,,,,,,,1.1079501994635816,,,,,,5659.099,0.9025676,Mitchell,,0
TZA,1976.0,,,,,,,,,,,,,1.1079502479415408,,,,,,5713.253,0.9025676,Mitchell,,0
TZA,1975.0,,,,,,,,,,,,,1.1079502540902808,,,,,,5559.8164,0.9025676,Mitchell,,0
TZA,1974.0,,,,,,,,,,,,,1.1079502185648418,,,,,,3816.9585,0.9025676,Mitchell,,0
TZA,1973.0,,,,,,,,,,,,,1.1079502605880314,,,,,,2703.19,0.9025676,Mitchell,,0
TZA,1972.0,,,,,,,,,,,,,1.1079501928249207,,,,,,2144.5007,0.9025676,Mitchell,,0
TZA,1971.0,,,,,,,,,,,,,1.1079502670371502,,,,,,2170.675,0.9025676,Mitchell,,0
TZA,1970.0,,,,,,,,,,,,,1.1079501887475784,,,,,,1731.1248,0.9025676,Mitchell,,0
TZA,1969.0,,,,,,,,,,,,,1.1079502135812407,,,,,,1925.1768,0.9025676,Mitchell,,0
TZA,1968.0,,,,,,,,,,,,,1.1079502215653305,,,,,,1620.1089,0.9025676,Mitchell,,0
TZA,1967.0,,,,,,,,,,,,,1.1079501900580981,,,,,,1398.9799,0.9025676,Mitchell,,0
TZA,1966.0,,,,,,,,,,,,,1.1079502291872207,,,,,,1255.4716,0.9025676,Mitchell,,0
TZA,1965.0,,,,,,,,,,,,,1.107950190884389,,,,,,1056.0042,0.9025676,Mitchell,,0
TZA,1964.0,,,,,,,,,,,,,1.1079502122302376,,,,,,633.6025,0.9025676,Mitchell,,0
TZA,1963.0,,,,,,,,,,,,,1.107950276772589,,,,,,534.32,0.9025676,Mitchell,,0
TZA,1962.0,,,,,,,,,,,,,1.1079502410354793,,,,,,578.54584,0.9025676,Mitchell,,0
TZA,1961.0,,,,,,,,,,,,,1.1079502488059916,,,,,,481.9711,0.9025676,Mitchell,,0
TZA,1960.0,,,,,,,,,,,,,1.107950194583769,,,,,,453.08896,0.9025676,Mitchell,,0
TZA,1959.0,,,,,,,,,,,,,1.1079502178475664,,,,,,445.8684,0.9025676,Mitchell,,0
TZA,1958.0,,,,,,,,,,,,,1.107950222675958,,,,,,436.05438,0.9025676,Mitchell,,0
TZA,1957.0,,,,,,,,,,,,,1.1079502471060274,,,,,,418.01254,0.9025676,Mitchell,,0
TZA,1956.0,,,,,,,,,,,,,1.1079501791610447,,,,,,408.06866,0.9025676,Mitchell,,0
TZA,1955.0,,,,,,,,,,,,,1.1079502628445614,,,,,,357.51898,0.9025676,Mitchell,,0
TZA,1954.0,,,,,,,,,,,,,1.1079501950900366,,,,,,164.37521,0.9025676,Mitchell,,0
TZA,1953.0,,,,,,,,,,,,,1.1079502285376606,,,,,,325.90173,0.9025676,Mitchell,,0
TZA,1952.0,,,,,,,,,,,,,1.107950216604387,,,,,,330.33975,0.9025676,Mitchell,,0
TZA,1951.0,,,,,,,,,,,,,1.107950278809497,,,,,,291.5825,0.9025676,Mitchell,,0
TZA,1950.0,,,,,,,,,,,,,1.1079502506095367,,,,,,244.64221,0.9025676,Mitchell,,0
TWN,2029.0,,,,,,,,,,,1.0,,,,,,,,5932917.5,1.0,IMF_WEO,,0
TWN,2028.0,,,,,,,,,,,1.0,,,,,,,,5615313.5,1.0,IMF_WEO,,0
TWN,2027.0,,,,,,,,,,,1.0,,,,,,,,5286483.0,1.0,IMF_WEO,,0
TWN,2026.0,,,,,,,,,,,1.0,,,,,,,,4975063.0,1.0,IMF_WEO,,0
TWN,2025.0,,,,,,,,,,,1.0,,,,,,,,4675671.5,1.0,IMF_WEO,,0
TWN,2024.0,,,,,,,,,,,1.0,,,,,,,,4384910.0,1.0,IMF_WEO,,0
TWN,2023.0,,,,,,,,,,,1.0,,,,,,,,4478016.0,1.0,IMF_WEO,,0
TWN,2022.0,,,,,,,,,,,1.0,,,,,,,,4079423.2,1.0,IMF_WEO,,0
TWN,2021.0,0.55766356,,,,,,,,,,1.0,,,,,,,,3768102.5,1.0,IMF_WEO,,0
TWN,2020.0,0.62217814,,,,,,,,,,1.0,,,,,,,,3616927.0,1.0,IMF_WEO,,0
TWN,2019.0,0.61339045,,,,,,,,,,1.0,,,,,,,,3267600.8,1.0,IMF_WEO,,0
TWN,2018.0,0.6390696,,,,,,,,,,1.0,,,,,,,,3191557.5,1.0,IMF_WEO,,0
TWN,2017.0,0.6288945,,,,,,,,,,1.0,,,,,,,,3116873.8,1.0,IMF_WEO,,0
TWN,2016.0,0.63923293,,,,,,,,,,1.0,,,,,,,,3075858.5,1.0,IMF_WEO,,0
TWN,2015.0,0.64393723,,,,,,,,,,1.0,,,,,,,,2966390.0,1.0,IMF_WEO,,0
TWN,2014.0,0.639543,,,,,,,,,,1.0,,,,,,,,2951811.0,1.0,IMF_WEO,,0
TWN,2013.0,0.64698714,,,,,,,,,,1.0,,,,,,,,2952748.0,1.0,IMF_WEO,,0
TWN,2012.0,0.6816513,,,,,,,,,,1.0,,,,,,,,2954340.5,1.0,IMF_WEO,,0
TWN,2011.0,0.6585032,,,,,,,,,,1.0,,,,,,,,2881535.0,1.0,IMF_WEO,,0
TWN,2010.0,0.66464365,,,,,,,,,,1.0,,1.1163860426320618,,,,,,2831472.2,1.0,IMF_WEO,,0
TWN,2009.0,0.68236613,,,,,,,,,,1.0,,1.1021518062118452,,,,,,2914110.0,1.0,IMF_WEO,,0
TWN,2008.0,0.6776623,,,,,,,,,,1.0,,1.1095260893796792,,,,,,2590493.8,1.0,IMF_WEO,,0
TWN,2007.0,0.6585053,,,,,,,,,,1.0,,1.043556361453244,,,,,,2541817.0,1.0,IMF_WEO,,0
TWN,2006.0,0.6555143,,,,,,,,,,1.0,,1.118790036313191,,,,,,2450900.0,1.0,IMF_WEO,,0
TWN,2005.0,0.702711,,,,,,,,,,1.0,,1.126137133454237,,,,,,2518674.2,1.0,IMF_WEO,,0
TWN,2004.0,0.6698494,,,,,,,,,,1.0,,0.908910263683433,,,,,,2463389.5,1.0,IMF_WEO,,0
TWN,2003.0,0.6689002,,,,,,,,,,1.0,,0.910747940392662,,,,,,2422185.0,1.0,IMF_WEO,,0
TWN,2002.0,0.70728076,,,,,,,,,,1.0,,0.9146423364698387,,,,,,2345179.0,1.0,IMF_WEO,,0
TWN,2001.0,0.76632863,,,,,,,,,,1.0,,0.92272971228256,,,,,,2462259.5,1.0,IMF_WEO,,0
TWN,2000.0,0.689303,,,0.37386330103159343,,,,,,,1.0,,0.9417166300905746,,,,,,3335398.2,1.0,IMF_WEO,,0
TWN,1999.0,,,,0.5467170416204205,,,,,,,1.0,,0.9173727919983613,,,,,,2234642.2,1.0,IMF_WEO,,0
TWN,1998.0,,,,0.5030462610075938,,,,,,,1.0,,0.78344359230704,,,,,,2543897.2,1.0,IMF_WEO,,0
TWN,1997.0,,,,0.508472140419761,,,,,,,1.0,,0.7977575328700834,,,,,,2355352.2,1.0,IMF_WEO,,0
TWN,1996.0,,,,0.5041777158023366,,,,,,,1.0,,0.8469568688133166,,,,,,2177206.5,1.0,IMF_WEO,,0
TWN,1995.0,,,,0.48527905750995903,,,,,,,1.0,,0.9277337316759686,,,,,,2058780.4,1.0,IMF_WEO,,0
TWN,1994.0,,,,0.48962304031335874,,,,,,,1.0,,0.9496034748934605,,,,,,1922907.9,1.0,IMF_WEO,,0
TWN,1993.0,,,,0.5162356701604686,,,,,,,1.0,,0.9802331738035476,,,,,,1791410.5,1.0,IMF_WEO,,0
TWN,1992.0,,,,0.5452837917754255,,,,,,,1.0,,1.033372578195152,,,,,,1638324.9,1.0,IMF_WEO,,0
TWN,1991.0,,,,0.5528097277150478,,,,,,,1.0,,0.9361258445137584,,,,,,1513685.4,1.0,IMF_WEO,,0
TWN,1990.0,,,,0.5819029103603351,,,,,,,1.0,,0.9181667192494793,,,,,,1271011.0,1.0,IMF_WEO,,0
TWN,1989.0,,,,0.46879629311869947,,,,,,,1.0,,0.9430332798535864,,,,,,1314905.9,1.0,IMF_WEO,,0
TWN,1988.0,,,,0.6417948637975824,,,,,,,1.0,,0.9108524373629974,,,,,,825600.25,1.0,IMF_WEO,,0
TWN,1987.0,,,,0.6578886278981322,,,,,,,1.0,,0.9342042224055195,,,,,,708624.5,1.0,IMF_WEO,,0
TWN,1986.0,,,,0.6643825743367576,,,,,,,1.0,,0.9944953191556216,,,,,,636503.75,1.0,IMF_WEO,,0
TWN,1985.0,,,,0.6728018620804533,,,,,,,1.0,,0.9501613821310275,,,,,,593583.4,1.0,IMF_WEO,,0
TWN,1984.0,,,,0.6710410208786661,,,,,,,1.0,,0.9366687192014042,,,,,,554091.3,1.0,IMF_WEO,,0
TWN,1983.0,,,,0.678236312033997,,,,,,,1.0,,0.9746320978712996,,,,,,501727.78,1.0,IMF_WEO,,0
TWN,1982.0,,,,0.6303559636463338,,,,,,,1.0,,0.9711545355183737,,,,,,508672.9,1.0,IMF_WEO,,0
TWN,1981.0,,,,0.6237097262482464,,,,,,,1.0,,0.9451900291729192,,,,,,458108.94,1.0,IMF_WEO,,0
TWN,1980.0,,,,0.6299169671490037,,,,,,,1.0,,0.9139115214441391,,,,,,377498.25,1.0,IMF_WEO,,0
TWN,1979.0,,,,0.6628154382587862,,,,,,,,,0.9139114457888674,,,,,,279020.47,1.0941979,Mitchell,1.0,0
TWN,1978.0,,,,0.6067796387772737,,,,,,,,,0.9139114649526465,,,,,,248382.92,1.0941979,Mitchell,,0
TWN,1977.0,,,,0.6148791171216207,,,,,,,,,0.9139115137604,,,,,,210085.98,1.0941979,Mitchell,,0
TWN,1976.0,,,,0.6569368701799302,,,,,,,,,0.9139114457888674,,,,,,164129.69,1.0941979,Mitchell,,0
TWN,1975.0,,,,0.6769851342648061,,,,,,,,,0.9139114457888674,,,,,,137868.94,1.0941979,Mitchell,,0
TWN,1974.0,,,,0.7900008622339272,,,,,,,,,0.9139114651444975,,,,,,98368.39,1.0941979,Mitchell,,0
TWN,1973.0,,,,0.7151041282867858,,,,,,,,,0.9139115220122639,,,,,,87426.41,1.0941979,Mitchell,,0
TWN,1972.0,,,,0.7305067458039406,,,,,,,,,0.9139114594471965,,,,,,69700.41,1.0941979,Mitchell,,0
TWN,1971.0,,,,0.7607405724591954,,,,,,,,,0.9139114894494128,,,,,,59962.043,1.0941979,Mitchell,,0
TWN,1970.0,,,,0.7713103123401771,,,,,,,,,0.9139114855770805,,,,,,53834.535,1.0941979,Mitchell,,0
TWN,1969.0,,,,0.7917320393946057,,,,,,,,,0.9139114873180126,,,,,,45846.89,1.0941979,Mitchell,,0
TWN,1968.0,,,,0.8422627065288154,,,,,,,,,0.9139114457888674,,,,,,36108.53,1.0941979,Mitchell,,0
TWN,1967.0,,,,0.7617468964245357,,,,,,,,,0.9139114741287886,,,,,,33591.875,1.0941979,Mitchell,,0
TWN,1966.0,,,,0.8423792820340132,,,,,,,,,0.9139114549278964,,,,,,26041.91,1.0941979,Mitchell,,0
TWN,1965.0,,,,0.7776718903713185,,,,,,,,,0.9139114506439766,,,,,,24510.033,1.0941979,Mitchell,,0
TWN,1964.0,,,,0.8815175454369061,,,,,,,,,0.9139115045750572,,,,,,20242.66,1.0941979,Mitchell,,0
TWN,1963.0,,,,0.9108954160387357,,,,,,,,,0.9139114457888674,,,,,,18054.266,1.0941979,Mitchell,,0
TWN,1962.0,,,,0.91941980181018,,,,,,,,,0.9139115234706198,,,,,,16850.646,1.0941979,Mitchell,,0
TWN,1961.0,,,,0.8768082780644912,,,,,,,,,0.9139114573584892,,,,,,15428.19,1.0941979,Mitchell,,0
TWN,1960.0,,,,0.8983369254361099,,,,,,,,,0.9139114948175129,,,,,,13349.214,1.0941979,Mitchell,,0
TWN,1959.0,,,,0.9144713066129908,,,,,,,,,0.9139115016906879,,,,,,11707.917,1.0941979,Mitchell,,0
TWN,1958.0,,,,0.954696436705482,,,,,,,,,0.9139115117006564,,,,,,9749.303,1.0941979,Mitchell,,0
TWN,1957.0,,,,0.9773609863821788,,,,,,,,,0.9139114385865864,,,,,,8261.194,1.0941979,Mitchell,,0
TWN,1956.0,,,,0.9779609817135791,,,,,,,,,0.9139114574470775,,,,,,7145.1123,1.0941979,Mitchell,,0
TWN,1955.0,,,,0.961212550920081,,,,,,,,,0.9139115147749006,,,,,,5864.9004,1.0941979,Mitchell,,0
TWN,1954.0,,,,1.8485085178190883,,,,,,,,,0.9139115080711524,,,,,,2483.829,1.0941979,Mitchell,,0
TWN,1953.0,,,,0.8679584804929812,,,,,,,,,0.9139114814103111,,,,,,4092.3,1.0941979,Mitchell,,0
TWN,1952.0,,,,0.7466522158328412,,,,,,,,,0.9139115088239197,,,,,,3917.2283,1.0941979,Mitchell,,0
TWN,1951.0,,,,0.8256183839708463,,,,,,,,,0.9139114659285797,,,,,,2658.901,1.0941979,Mitchell,,0
TWN,1950.0,,,,0.8004343446961111,,,,,,,,,0.9139115085318202,,,,,,2133.6858,1.0941979,Mitchell,,0
TWN,1949.0,,,,0.8004343450139968,,,,,,,,,,,,,,,167.09479,1.2493217,AHSTAT,1.0,0
TWN,1948.0,,,,0.8004343168974792,,,,,,,,,,,,,,,2.0220404,1.2493217,AHSTAT,,0
TWN,1947.0,,,,0.8004343502812535,,,,,,,,,,,,,,,0.35851347,1.2493217,AHSTAT,,0
TWN,1946.0,,,,0.800434341674332,,,,,,,,,,,,,,,0.09804052,1.2493217,AHSTAT,,0
TWN,1945.0,,,,0.8004343523797857,,,,,,,,,,,,,,,0.008651553,1.2493217,AHSTAT,,0
TWN,1944.0,,,,0.8004343527900961,,,,,,,,,,,,,,,0.006558939,1.2493217,AHSTAT,,0
TWN,1943.0,,,,0.8004343140288123,,,,,,,,,,,,,,,0.0054033166,1.2493217,AHSTAT,,0
TWN,1942.0,,,,0.8004343926643307,,,,,,,,,,,,,,,0.004134429,1.2493217,AHSTAT,,0
TWN,1941.0,,,,0.8004343322700306,,,,,,,,,,,,,,,0.0036537915,1.2493217,AHSTAT,,0
TWN,1940.0,,,,0.8004343497401806,,,,,,,,,,,,,,,0.0031305666,1.2493217,AHSTAT,,0
TWN,1939.0,,,,0.8004343791248056,,,,,,,,,,,,,,,0.0028716242,1.2493217,AHSTAT,,0
TWN,1938.0,,,,0.8004343294095423,,,,,,,,,1.7982664046954224,,,,,,0.002544117,0.5560911,Mitchell,1.0,0
TWN,1937.0,,,,0.85027006497735,,,,,,,,,1.798266449484125,,,,,,0.00219656,0.5560911,Mitchell,,0
TWN,1936.0,,,,0.7856621358129326,,,,,,,,,1.7982664722438135,,,,,,0.0018629052,0.5560911,Mitchell,,0
TWN,1935.0,,,,0.8162178210998293,,,,,,,,,1.7982664033682254,,,,,,0.0017238825,0.5560911,Mitchell,,0
TWN,1934.0,,,,0.8717525857775685,,,,,,,,,1.7982664120424061,,,,,,0.0015570552,0.5560911,Mitchell,,0
TWN,1933.0,,,,0.9039988792403264,,,,,,,,,1.7982663224092073,,,,,,0.0014180325,0.5560911,Mitchell,,0
TWN,1932.0,,,,0.9551254248961599,,,,,,,,,1.798266425903211,,,,,,0.001348521,0.5560911,Mitchell,,0
TWN,1931.0,,,,0.9164053157208311,,,,,,,,,1.7982664745140349,,,,,,0.0013763255,0.5560911,Mitchell,,0
TWN,1930.0,,,,0.844050679412987,,,,,,,,,1.7982663680406528,,,,,,0.0015292506,0.5560911,Mitchell,,0
TWN,1929.0,,,,0.747492144825415,,,,,,,,,1.7982664869816452,,,,,,0.0016960779,0.5560911,Mitchell,,0
TWN,1928.0,,,,0.7933388646813305,,,,,,,,,1.7982664145093752,,,,,,0.0015153483,0.5560911,Mitchell,,0
TWN,1927.0,,,,0.8148262522772197,,,,,,,,,1.7982663224092073,,,,,,0.0014180325,0.5560911,Mitchell,,0
TWN,1926.0,,,,0.8445346762884959,,,,,,,,,1.7982663769685447,,,,,,0.0012790096,0.5560911,Mitchell,,0
